code,vws_minus_0_days,vws_minus_3_days,vws_minus_7_days,vws_minus_14_days
AL121944,48.312223104195475,48.312223104195475,48.312223104195475,48.312223104195475
AL131944,22.278244091267744,22.278244091267744,22.278244091267744,22.278244091267744
AL141944,26.356770986892393,26.356770986892393,26.356770986892393,26.356770986892393
AL011945,12.406606220290696,12.406606220290696,12.406606220290696,12.406606220290696
AL021945,21.96604813355229,21.96604813355229,21.96604813355229,21.96604813355229
AL031945,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL041945,48.85434643197602,48.85434643197602,48.85434643197602,48.85434643197602
AL051945,23.279191106790147,23.279191106790147,23.279191106790147,23.279191106790147
AL061945,26.356770986892393,26.356770986892393,26.356770986892393,26.356770986892393
AL071945,12.406606220290696,12.406606220290696,12.406606220290696,12.406606220290696
AL081945,42.33727883829136,42.33727883829136,42.33727883829136,42.33727883829136
AL091945,39.82500518227941,39.82500518227941,39.82500518227941,39.82500518227941
AL101945,22.278244091267744,22.278244091267744,22.278244091267744,22.278244091267744
AL111945,22.545897525427833,22.545897525427833,22.545897525427833,22.545897525427833
AL011946,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL021946,33.543781332959085,33.543781332959085,33.543781332959085,33.543781332959085
AL031946,23.279191106790147,23.279191106790147,23.279191106790147,23.279191106790147
AL041946,10.50141084969045,10.50141084969045,10.50141084969045,10.50141084969045
AL051946,45.72385517490497,45.72385517490497,45.72385517490497,45.72385517490497
AL061946,18.690319866552095,18.690319866552095,18.690319866552095,18.690319866552095
AL071946,24.128318492164613,24.128318492164613,24.128318492164613,24.128318492164613
AL011947,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL021947,31.298961644118485,31.298961644118485,31.298961644118485,31.298961644118485
AL031947,9.085746398734067,9.085746398734067,9.085746398734067,9.085746398734067
AL041947,26.326077720846907,26.326077720846907,26.326077720846907,26.326077720846907
AL051947,20.66534588701353,20.66534588701353,20.66534588701353,20.66534588701353
AL061947,10.922658095140685,10.922658095140685,10.922658095140685,10.922658095140685
AL071947,18.00160142615899,18.00160142615899,18.00160142615899,18.00160142615899
AL081947,41.924526164772836,41.924526164772836,41.924526164772836,41.924526164772836
AL091947,26.356770986892393,26.356770986892393,26.356770986892393,26.356770986892393
AL101947,26.911092447244798,26.911092447244798,26.911092447244798,26.911092447244798
AL011948,16.091515474432153,16.091515474432153,16.091515474432153,16.091515474432153
AL021948,27.132777807577448,27.132777807577448,27.132777807577448,27.132777807577448
AL031948,32.32871719793573,32.32871719793573,32.32871719793573,32.32871719793573
AL041948,42.14417876277745,42.14417876277745,42.14417876277745,42.14417876277745
AL051948,32.08077675504661,32.08077675504661,32.08077675504661,32.08077675504661
AL061948,26.326077720846907,26.326077720846907,26.326077720846907,26.326077720846907
AL071948,32.08149094215818,32.08149094215818,32.08149094215818,32.08149094215818
AL081948,15.248413011370499,15.248413011370499,15.248413011370499,15.248413011370499
AL091948,16.80858920375657,16.80858920375657,16.80858920375657,16.80858920375657
AL101948,39.60111681448172,39.60111681448172,39.60111681448172,39.60111681448172
AL011949,26.911092447244798,26.911092447244798,26.911092447244798,26.911092447244798
AL021949,36.36944886481058,36.36944886481058,36.36944886481058,36.36944886481058
AL031949,42.14417876277745,42.14417876277745,42.14417876277745,42.14417876277745
AL041949,24.509884130051738,24.509884130051738,24.509884130051738,24.509884130051738
AL051949,18.75748913650375,18.75748913650375,18.75748913650375,18.75748913650375
AL061949,42.64475672944819,42.64475672944819,42.64475672944819,42.64475672944819
AL071949,36.42400607370333,36.42400607370333,36.42400607370333,36.42400607370333
AL081949,37.69246917709292,37.69246917709292,37.69246917709292,37.69246917709292
AL091949,27.376699924701374,27.376699924701374,27.376699924701374,27.376699924701374
AL101949,38.09600886565029,38.09600886565029,38.09600886565029,38.09600886565029
AL111949,22.033663415574022,22.033663415574022,22.033663415574022,22.033663415574022
AL121949,24.36245724115765,24.36245724115765,24.36245724115765,24.36245724115765
AL131949,13.013995208585156,13.013995208585156,13.013995208585156,13.013995208585156
AL141949,51.30665305368215,51.30665305368215,51.30665305368215,51.30665305368215
AL151949,50.380502185992135,50.380502185992135,50.380502185992135,50.380502185992135
AL161949,16.80858920375657,16.80858920375657,16.80858920375657,16.80858920375657
AL011950,46.67039388395277,46.67039388395277,46.67039388395277,46.67039388395277
AL021950,42.14417876277745,42.14417876277745,42.14417876277745,42.14417876277745
AL031950,39.446775692683524,39.446775692683524,39.446775692683524,39.446775692683524
AL041950,44.866744830520396,44.866744830520396,44.866744830520396,44.866744830520396
AL051950,11.12045503961592,11.12045503961592,11.12045503961592,11.12045503961592
AL061950,37.18859852500453,37.18859852500453,37.18859852500453,37.18859852500453
AL071950,48.52152260752456,48.52152260752456,48.52152260752456,48.52152260752456
AL081950,16.977716092741055,16.977716092741055,16.977716092741055,16.977716092741055
AL091950,18.75748913650375,18.75748913650375,18.75748913650375,18.75748913650375
AL101950,51.97429259578852,51.97429259578852,51.97429259578852,51.97429259578852
AL111950,23.41819740949141,23.41819740949141,23.41819740949141,23.41819740949141
AL121950,49.01126710547126,49.01126710547126,49.01126710547126,49.01126710547126
AL131950,21.96604813355229,21.96604813355229,21.96604813355229,21.96604813355229
AL141950,47.722271140094335,47.722271140094335,47.722271140094335,47.722271140094335
AL151950,15.067299717075926,15.067299717075926,15.067299717075926,15.067299717075926
AL161950,27.976541216656297,27.976541216656297,27.976541216656297,27.976541216656297
AL011951,22.945795744454657,22.945795744454657,22.945795744454657,22.945795744454657
AL021951,44.91001542513508,44.91001542513508,44.91001542513508,44.91001542513508
AL031951,49.92467594279598,49.92467594279598,49.92467594279598,49.92467594279598
AL041951,35.982278888961105,35.982278888961105,35.982278888961105,35.982278888961105
AL051951,33.98880235062414,33.98880235062414,33.98880235062414,33.98880235062414
AL061951,40.385276826772966,40.385276826772966,40.385276826772966,40.385276826772966
AL071951,31.8252700249077,31.8252700249077,31.8252700249077,31.8252700249077
AL081951,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL091951,12.406606220290696,12.406606220290696,12.406606220290696,12.406606220290696
AL101951,22.278244091267744,22.278244091267744,22.278244091267744,22.278244091267744
AL111951,26.972598948165775,26.972598948165775,26.972598948165775,26.972598948165775
AL121951,18.03488551007079,18.03488551007079,18.03488551007079,18.03488551007079
AL011952,18.690319866552095,18.690319866552095,18.690319866552095,18.690319866552095
AL021952,26.326077720846907,26.326077720846907,26.326077720846907,26.326077720846907
AL031952,34.689480940940555,34.689480940940555,34.689480940940555,34.689480940940555
AL041952,44.866744830520396,44.866744830520396,44.866744830520396,44.866744830520396
AL051952,54.59047205385346,54.59047205385346,54.59047205385346,54.59047205385346
AL061952,21.51787955320759,21.51787955320759,21.51787955320759,21.51787955320759
AL071952,39.611651156864006,39.611651156864006,39.611651156864006,39.611651156864006
AL081952,32.069917072014256,32.069917072014256,32.069917072014256,32.069917072014256
AL091952,46.17300507817574,46.17300507817574,46.17300507817574,46.17300507817574
AL101952,29.167247138523358,29.167247138523358,29.167247138523358,29.167247138523358
AL111952,27.130543715658295,27.130543715658295,27.130543715658295,27.130543715658295
AL011953,23.012357693557405,23.012357693557405,23.012357693557405,23.012357693557405
AL021953,11.79244967907921,11.79244967907921,11.79244967907921,11.79244967907921
AL031953,17.749321014055838,17.749321014055838,17.749321014055838,17.749321014055838
AL041953,26.326077720846907,26.326077720846907,26.326077720846907,26.326077720846907
AL051953,19.595736754466603,19.595736754466603,19.595736754466603,19.595736754466603
AL061953,24.509884130051738,24.509884130051738,24.509884130051738,24.509884130051738
AL071953,25.278328690873803,25.278328690873803,25.278328690873803,25.278328690873803
AL081953,18.75748913650375,18.75748913650375,18.75748913650375,18.75748913650375
AL091953,22.545897525427833,22.545897525427833,22.545897525427833,22.545897525427833
AL101953,38.50356677148271,38.50356677148271,38.50356677148271,38.50356677148271
AL111953,9.085746398734067,9.085746398734067,9.085746398734067,9.085746398734067
AL121953,14.802060513549732,14.802060513549732,14.802060513549732,14.802060513549732
AL131953,41.56828140593505,41.56828140593505,41.56828140593505,41.56828140593505
AL141953,48.85434643197602,48.85434643197602,48.85434643197602,48.85434643197602
AL011954,26.98903600248197,26.98903600248197,26.98903600248197,26.98903600248197
AL021954,14.222003737435964,14.222003737435964,14.222003737435964,14.222003737435964
AL031954,24.509308282624794,24.509308282624794,24.509308282624794,24.509308282624794
AL041954,33.543781332959085,33.543781332959085,33.543781332959085,33.543781332959085
AL051954,27.132777807577448,27.132777807577448,27.132777807577448,27.132777807577448
AL061954,23.134022921411127,23.134022921411127,23.134022921411127,23.134022921411127
AL071954,24.437608631472166,24.437608631472166,24.437608631472166,24.437608631472166
AL081954,25.278328690873803,25.278328690873803,25.278328690873803,25.278328690873803
AL091954,32.78404384860066,32.78404384860066,32.78404384860066,32.78404384860066
AL101954,28.55025892834592,28.55025892834592,28.55025892834592,28.55025892834592
AL111954,21.96604813355229,21.96604813355229,21.96604813355229,21.96604813355229
AL121954,23.44897501903584,23.44897501903584,23.44897501903584,23.44897501903584
AL131954,22.945795744454657,22.945795744454657,22.945795744454657,22.945795744454657
AL141954,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL151954,49.01126710547126,49.01126710547126,49.01126710547126,49.01126710547126
AL161954,51.30665305368215,51.30665305368215,51.30665305368215,51.30665305368215
AL011955,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL021955,37.18859852500453,37.18859852500453,37.18859852500453,37.18859852500453
AL031955,37.18859852500453,37.18859852500453,37.18859852500453,37.18859852500453
AL041955,33.7243946106966,33.7243946106966,33.7243946106966,33.7243946106966
AL051955,13.064056014348983,13.064056014348983,13.064056014348983,13.064056014348983
AL061955,27.64001244728345,27.64001244728345,27.64001244728345,27.64001244728345
AL071955,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL081955,33.7243946106966,33.7243946106966,33.7243946106966,33.7243946106966
AL091955,25.278328690873803,25.278328690873803,25.278328690873803,25.278328690873803
AL101955,42.94133343044816,42.94133343044816,42.94133343044816,42.94133343044816
AL111955,49.961365967305106,49.961365967305106,49.961365967305106,49.961365967305106
AL121955,47.322709015848154,47.322709015848154,47.322709015848154,47.322709015848154
AL131955,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL011956,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL021956,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL031956,39.611651156864006,39.611651156864006,39.611651156864006,39.611651156864006
AL041956,23.134022921411127,23.134022921411127,23.134022921411127,23.134022921411127
AL051956,18.198966741051642,18.198966741051642,18.198966741051642,18.198966741051642
AL061956,17.749321014055838,17.749321014055838,17.749321014055838,17.749321014055838
AL071956,18.690319866552095,18.690319866552095,18.690319866552095,18.690319866552095
AL081956,13.013995208585156,13.013995208585156,13.013995208585156,13.013995208585156
AL091956,38.83825387929013,38.83825387929013,38.83825387929013,38.83825387929013
AL101956,41.50917969336334,41.50917969336334,41.50917969336334,41.50917969336334
AL111956,10.50141084969045,10.50141084969045,10.50141084969045,10.50141084969045
AL121956,51.09648635519761,51.09648635519761,51.09648635519761,51.09648635519761
AL011957,21.96604813355229,21.96604813355229,21.96604813355229,21.96604813355229
AL021957,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL031957,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL041957,32.069917072014256,32.069917072014256,32.069917072014256,32.069917072014256
AL051957,21.96604813355229,21.96604813355229,21.96604813355229,21.96604813355229
AL061957,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL071957,44.933558504290204,44.933558504290204,44.933558504290204,44.933558504290204
AL081957,33.14737495995631,33.14737495995631,33.14737495995631,33.14737495995631
AL011958,23.279191106790147,23.279191106790147,23.279191106790147,23.279191106790147
AL021958,20.810151337307712,20.810151337307712,20.810151337307712,20.810151337307712
AL031958,31.8252700249077,31.8252700249077,31.8252700249077,31.8252700249077
AL041958,30.106840606923033,30.106840606923033,30.106840606923033,30.106840606923033
AL051958,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL061958,30.18137338090904,30.18137338090904,30.18137338090904,30.18137338090904
AL071958,20.608638037667443,20.608638037667443,20.608638037667443,20.608638037667443
AL081958,48.85434643197602,48.85434643197602,48.85434643197602,48.85434643197602
AL091958,48.85434643197602,48.85434643197602,48.85434643197602,48.85434643197602
AL101958,15.248413011370499,15.248413011370499,15.248413011370499,15.248413011370499
AL111958,14.222003737435964,14.222003737435964,14.222003737435964,14.222003737435964
AL121958,33.63704814683222,33.63704814683222,33.63704814683222,33.63704814683222
AL011959,13.282240185517816,13.282240185517816,13.282240185517816,13.282240185517816
AL021959,23.279191106790147,23.279191106790147,23.279191106790147,23.279191106790147
AL031959,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL041959,33.543781332959085,33.543781332959085,33.543781332959085,33.543781332959085
AL051959,27.132777807577448,27.132777807577448,27.132777807577448,27.132777807577448
AL061959,42.05284497809822,42.05284497809822,42.05284497809822,42.05284497809822
AL071959,46.4704466166665,46.4704466166665,46.4704466166665,46.4704466166665
AL081959,24.437608631472166,24.437608631472166,24.437608631472166,24.437608631472166
AL091959,41.99917486531966,41.99917486531966,41.99917486531966,41.99917486531966
AL101959,24.509308282624794,24.509308282624794,24.509308282624794,24.509308282624794
AL111959,23.686010573226802,23.686010573226802,23.686010573226802,23.686010573226802
AL121959,36.99000101857366,36.99000101857366,36.99000101857366,36.99000101857366
AL131959,15.688257305551053,15.688257305551053,15.688257305551053,15.688257305551053
AL141959,44.91001542513508,44.91001542513508,44.91001542513508,44.91001542513508
AL011960,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL021960,42.14417876277745,42.14417876277745,42.14417876277745,42.14417876277745
AL031960,20.66534588701353,20.66534588701353,20.66534588701353,20.66534588701353
AL041960,23.134022921411127,23.134022921411127,23.134022921411127,23.134022921411127
AL051960,37.14123578605554,37.14123578605554,37.14123578605554,37.14123578605554
AL061960,24.509308282624794,24.509308282624794,24.509308282624794,24.509308282624794
AL071960,25.278328690873803,25.278328690873803,25.278328690873803,25.278328690873803
AL081960,51.30665305368215,51.30665305368215,51.30665305368215,51.30665305368215
AL011961,30.18137338090904,30.18137338090904,30.18137338090904,30.18137338090904
AL021961,33.7243946106966,33.7243946106966,33.7243946106966,33.7243946106966
AL031961,29.167247138523358,29.167247138523358,29.167247138523358,29.167247138523358
AL041961,31.26838055171498,31.26838055171498,31.26838055171498,31.26838055171498
AL051961,40.039611843030265,40.039611843030265,40.039611843030265,40.039611843030265
AL061961,18.00160142615899,18.00160142615899,18.00160142615899,18.00160142615899
AL071961,42.05284497809822,42.05284497809822,42.05284497809822,42.05284497809822
AL081961,10.922658095140685,10.922658095140685,10.922658095140685,10.922658095140685
AL091961,28.532974356180826,28.532974356180826,28.532974356180826,28.532974356180826
AL101961,27.130543715658295,27.130543715658295,27.130543715658295,27.130543715658295
AL111961,23.279191106790147,23.279191106790147,23.279191106790147,23.279191106790147
AL121961,41.56828140593505,41.56828140593505,41.56828140593505,41.56828140593505
AL011962,14.222003737435964,14.222003737435964,14.222003737435964,14.222003737435964
AL021962,26.78002864229383,26.78002864229383,26.78002864229383,26.78002864229383
AL031962,41.50917969336334,41.50917969336334,41.50917969336334,41.50917969336334
AL041962,46.17300507817574,46.17300507817574,46.17300507817574,46.17300507817574
AL051962,24.128318492164613,24.128318492164613,24.128318492164613,24.128318492164613
AL061962,34.689480940940555,34.689480940940555,34.689480940940555,34.689480940940555
AL071962,39.99749016524828,39.99749016524828,39.99749016524828,39.99749016524828
AL011963,30.558259960189105,30.558259960189105,30.558259960189105,30.558259960189105
AL021963,33.815241387721386,33.815241387721386,33.815241387721386,33.815241387721386
AL031963,40.864583070477366,40.864583070477366,40.864583070477366,40.864583070477366
AL041963,31.164234891374562,31.164234891374562,31.164234891374562,31.164234891374562
AL051963,36.923174741726065,36.923174741726065,36.923174741726065,36.923174741726065
AL061963,39.36301783351259,39.36301783351259,39.36301783351259,39.36301783351259
AL071963,33.815241387721386,33.815241387721386,33.815241387721386,33.815241387721386
AL081963,30.106840606923033,30.106840606923033,30.106840606923033,30.106840606923033
AL091963,42.05284497809822,42.05284497809822,42.05284497809822,42.05284497809822
AL101963,18.00160142615899,18.00160142615899,18.00160142615899,18.00160142615899
AL011964,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL021964,49.961365967305106,49.961365967305106,49.961365967305106,49.961365967305106
AL031964,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL041964,44.91001542513508,44.91001542513508,44.91001542513508,44.91001542513508
AL051964,35.982278888961105,35.982278888961105,35.982278888961105,35.982278888961105
AL061964,26.78002864229383,26.78002864229383,26.78002864229383,26.78002864229383
AL071964,35.486769543857655,35.486769543857655,35.486769543857655,35.486769543857655
AL081964,26.78002864229383,26.78002864229383,26.78002864229383,26.78002864229383
AL091964,41.50917969336334,41.50917969336334,41.50917969336334,41.50917969336334
AL101964,10.55547354354685,10.55547354354685,10.55547354354685,10.55547354354685
AL111964,23.012357693557405,23.012357693557405,23.012357693557405,23.012357693557405
AL121964,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL131964,35.22107773647814,35.22107773647814,35.22107773647814,35.22107773647814
AL011965,18.75748913650375,18.75748913650375,18.75748913650375,18.75748913650375
AL021965,9.502759721353932,9.502759721353932,9.502759721353932,9.502759721353932
AL031965,37.797728874644115,37.797728874644115,37.797728874644115,37.797728874644115
AL041965,31.8252700249077,31.8252700249077,31.8252700249077,31.8252700249077
AL051965,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL061965,48.27151739826748,48.27151739826748,48.27151739826748,48.27151739826748
AL071965,21.768101598265968,21.768101598265968,21.768101598265968,21.768101598265968
AL081965,36.901617454249575,36.901617454249575,36.901617454249575,36.901617454249575
AL091965,22.50641199733214,22.50641199733214,22.50641199733214,22.50641199733214
AL101965,24.36245724115765,24.36245724115765,24.36245724115765,24.36245724115765
AL011966,23.41819740949141,23.41819740949141,23.41819740949141,23.41819740949141
AL021966,46.02060788293224,46.02060788293224,46.02060788293224,46.02060788293224
AL031966,42.33727883829136,42.33727883829136,42.33727883829136,42.33727883829136
AL041966,41.29297859902781,41.29297859902781,41.29297859902781,41.29297859902781
AL051966,35.95149625565254,35.95149625565254,35.95149625565254,35.95149625565254
AL061966,31.8252700249077,31.8252700249077,31.8252700249077,31.8252700249077
AL071966,39.611651156864006,39.611651156864006,39.611651156864006,39.611651156864006
AL081966,28.55025892834592,28.55025892834592,28.55025892834592,28.55025892834592
AL091966,35.95149625565254,35.95149625565254,35.95149625565254,35.95149625565254
AL101966,29.23067923133616,29.23067923133616,29.23067923133616,29.23067923133616
AL111966,48.52152260752456,48.52152260752456,48.52152260752456,48.52152260752456
AL121966,11.12045503961592,11.12045503961592,11.12045503961592,11.12045503961592
AL131966,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL141966,32.05182914401457,32.05182914401457,32.05182914401457,32.05182914401457
AL151966,32.069917072014256,32.069917072014256,32.069917072014256,32.069917072014256
AL161966,20.326754178895424,20.326754178895424,20.326754178895424,20.326754178895424
AL171966,48.05493829088379,48.05493829088379,48.05493829088379,48.05493829088379
AL011967,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL031967,31.4520020165199,31.4520020165199,31.4520020165199,31.4520020165199
AL111967,37.45531754540088,37.45531754540088,37.45531754540088,37.45531754540088
AL121967,26.326077720846907,26.326077720846907,26.326077720846907,26.326077720846907
AL131967,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL141967,28.1828528753128,28.1828528753128,28.1828528753128,28.1828528753128
AL151967,31.8252700249077,31.8252700249077,31.8252700249077,31.8252700249077
AL161967,37.426911960892156,37.426911960892156,37.426911960892156,37.426911960892156
AL171967,26.354929600468214,26.354929600468214,26.354929600468214,26.354929600468214
AL181967,39.611651156864006,39.611651156864006,39.611651156864006,39.611651156864006
AL191967,21.42672757197072,21.42672757197072,21.42672757197072,21.42672757197072
AL211967,22.032779000578206,22.032779000578206,22.032779000578206,22.032779000578206
AL231967,33.269348872895335,33.269348872895335,33.269348872895335,33.269348872895335
AL241967,38.80470881237469,38.80470881237469,38.80470881237469,38.80470881237469
AL251967,46.23585129391597,46.23585129391597,46.23585129391597,46.23585129391597
AL271967,28.1828528753128,28.1828528753128,28.1828528753128,28.1828528753128
AL281967,28.7687836176643,28.7687836176643,28.7687836176643,28.7687836176643
AL011968,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL021968,11.79244967907921,11.79244967907921,11.79244967907921,11.79244967907921
AL031968,23.279191106790147,23.279191106790147,23.279191106790147,23.279191106790147
AL051968,14.222003737435964,14.222003737435964,14.222003737435964,14.222003737435964
AL061968,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL081968,36.4590131318717,36.4590131318717,36.4590131318717,36.4590131318717
AL091968,39.99749016524828,39.99749016524828,39.99749016524828,39.99749016524828
AL101968,37.426911960892156,37.426911960892156,37.426911960892156,37.426911960892156
AL121968,33.269348872895335,33.269348872895335,33.269348872895335,33.269348872895335
AL131968,12.406606220290696,12.406606220290696,12.406606220290696,12.406606220290696
AL141968,22.278244091267744,22.278244091267744,22.278244091267744,22.278244091267744
AL151968,30.106840606923033,30.106840606923033,30.106840606923033,30.106840606923033
AL161968,34.689480940940555,34.689480940940555,34.689480940940555,34.689480940940555
AL031969,11.12045503961592,11.12045503961592,11.12045503961592,11.12045503961592
AL051969,38.948136249656336,38.948136249656336,38.948136249656336,38.948136249656336
AL061969,39.446775692683524,39.446775692683524,39.446775692683524,39.446775692683524
AL071969,33.269348872895335,33.269348872895335,33.269348872895335,33.269348872895335
AL081969,38.50356677148271,38.50356677148271,38.50356677148271,38.50356677148271
AL091969,15.248413011370499,15.248413011370499,15.248413011370499,15.248413011370499
AL121969,26.98903600248197,26.98903600248197,26.98903600248197,26.98903600248197
AL131969,35.62351483198271,35.62351483198271,35.62351483198271,35.62351483198271
AL151969,28.61634092898939,28.61634092898939,28.61634092898939,28.61634092898939
AL161969,19.595736754466603,19.595736754466603,19.595736754466603,19.595736754466603
AL171969,33.815241387721386,33.815241387721386,33.815241387721386,33.815241387721386
AL191969,13.064056014348983,13.064056014348983,13.064056014348983,13.064056014348983
AL201969,44.32762950821501,44.32762950821501,44.32762950821501,44.32762950821501
AL211969,40.37895152786142,40.37895152786142,40.37895152786142,40.37895152786142
AL221969,45.4002939649306,45.4002939649306,45.4002939649306,45.4002939649306
AL231969,9.916182036167632,9.916182036167632,9.916182036167632,9.916182036167632
AL241969,11.12045503961592,11.12045503961592,11.12045503961592,11.12045503961592
AL251969,24.437608631472166,24.437608631472166,24.437608631472166,24.437608631472166
AL261969,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL271969,47.322709015848154,47.322709015848154,47.322709015848154,47.322709015848154
AL281969,36.918174835918094,36.918174835918094,36.918174835918094,36.918174835918094
AL291969,28.532974356180826,28.532974356180826,28.532974356180826,28.532974356180826
AL301969,28.55025892834592,28.55025892834592,28.55025892834592,28.55025892834592
AL011970,27.106576542339607,27.106576542339607,27.106576542339607,27.106576542339607
AL021970,16.80858920375657,16.80858920375657,16.80858920375657,16.80858920375657
AL031970,38.83825387929013,38.83825387929013,38.83825387929013,38.83825387929013
AL041970,16.80858920375657,16.80858920375657,16.80858920375657,16.80858920375657
AL051970,26.78002864229383,26.78002864229383,26.78002864229383,26.78002864229383
AL071970,13.992924365108077,13.992924365108077,13.992924365108077,13.992924365108077
AL081970,26.78002864229383,26.78002864229383,26.78002864229383,26.78002864229383
AL091970,35.982278888961105,35.982278888961105,35.982278888961105,35.982278888961105
AL101970,46.4704466166665,46.4704466166665,46.4704466166665,46.4704466166665
AL111970,26.78002864229383,26.78002864229383,26.78002864229383,26.78002864229383
AL121970,23.012357693557405,23.012357693557405,23.012357693557405,23.012357693557405
AL131970,18.00160142615899,18.00160142615899,18.00160142615899,18.00160142615899
AL141970,26.326077720846907,26.326077720846907,26.326077720846907,26.326077720846907
AL151970,44.866744830520396,44.866744830520396,44.866744830520396,44.866744830520396
AL161970,17.749321014055838,17.749321014055838,17.749321014055838,17.749321014055838
AL181970,40.864583070477366,40.864583070477366,40.864583070477366,40.864583070477366
AL191970,21.910299261601377,21.910299261601377,21.910299261601377,21.910299261601377
AL201970,34.50850494267912,34.50850494267912,34.50850494267912,34.50850494267912
AL211970,19.661981194482752,19.661981194482752,19.661981194482752,19.661981194482752
AL221970,26.356770986892393,26.356770986892393,26.356770986892393,26.356770986892393
AL231970,38.61699074477738,38.61699074477738,38.61699074477738,38.61699074477738
AL011971,36.901617454249575,36.901617454249575,36.901617454249575,36.901617454249575
AL021971,36.71502167325118,36.71502167325118,36.71502167325118,36.71502167325118
AL031971,38.97020600665597,38.97020600665597,38.97020600665597,38.97020600665597
AL041971,42.54217125951253,42.54217125951253,42.54217125951253,42.54217125951253
AL051971,13.064056014348983,13.064056014348983,13.064056014348983,13.064056014348983
AL061971,19.595736754466603,19.595736754466603,19.595736754466603,19.595736754466603
AL071971,11.79244967907921,11.79244967907921,11.79244967907921,11.79244967907921
AL081971,42.94133343044816,42.94133343044816,42.94133343044816,42.94133343044816
AL091971,39.611651156864006,39.611651156864006,39.611651156864006,39.611651156864006
AL101971,30.106840606923033,30.106840606923033,30.106840606923033,30.106840606923033
AL111971,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL121971,31.26838055171498,31.26838055171498,31.26838055171498,31.26838055171498
AL131971,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL141971,30.106840606923033,30.106840606923033,30.106840606923033,30.106840606923033
AL151971,33.269348872895335,33.269348872895335,33.269348872895335,33.269348872895335
AL161971,26.8073201558922,26.8073201558922,26.8073201558922,26.8073201558922
AL171971,33.269348872895335,33.269348872895335,33.269348872895335,33.269348872895335
AL181971,33.815241387721386,33.815241387721386,33.815241387721386,33.815241387721386
AL191971,33.80130633873621,33.80130633873621,33.80130633873621,33.80130633873621
AL201971,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL211971,24.36245724115765,24.36245724115765,24.36245724115765,24.36245724115765
AL221971,29.167247138523358,29.167247138523358,29.167247138523358,29.167247138523358
AL011972,28.1828528753128,28.1828528753128,28.1828528753128,28.1828528753128
AL021972,18.198966741051642,18.198966741051642,18.198966741051642,18.198966741051642
AL031972,39.925356229852376,39.925356229852376,39.925356229852376,39.925356229852376
AL041972,22.50641199733214,22.50641199733214,22.50641199733214,22.50641199733214
AL051972,48.23661632646412,48.23661632646412,48.23661632646412,48.23661632646412
AL061972,22.945795744454657,22.945795744454657,22.945795744454657,22.945795744454657
AL071972,26.8073201558922,26.8073201558922,26.8073201558922,26.8073201558922
AL081972,34.689480940940555,34.689480940940555,34.689480940940555,34.689480940940555
AL091972,26.78002864229383,26.78002864229383,26.78002864229383,26.78002864229383
AL101972,40.047687971838336,40.047687971838336,40.047687971838336,40.047687971838336
AL111972,28.1828528753128,28.1828528753128,28.1828528753128,28.1828528753128
AL121972,18.743119208163897,18.743119208163897,18.743119208163897,18.743119208163897
AL131972,14.222003737435964,14.222003737435964,14.222003737435964,14.222003737435964
AL141972,40.30623630707434,40.30623630707434,40.30623630707434,40.30623630707434
AL151972,40.385276826772966,40.385276826772966,40.385276826772966,40.385276826772966
AL161972,18.743119208163897,18.743119208163897,18.743119208163897,18.743119208163897
AL171972,31.26838055171498,31.26838055171498,31.26838055171498,31.26838055171498
AL181972,40.08715524104953,40.08715524104953,40.08715524104953,40.08715524104953
AL191972,21.910299261601377,21.910299261601377,21.910299261601377,21.910299261601377
