code,name,formation_datetime,formation_lat,formation_lon,ACE,rhum_minus_0_days,rhum_minus_3_days,rhum_minus_7_days,rhum_minus_14_days,sst_minus_0_days,sst_minus_3_days,sst_minus_7_days,sst_minus_14_days,vws_minus_0_days,vws_minus_3_days,vws_minus_7_days,vws_minus_14_days
AL181970,UNNAMED,1970-10-12 12:00:00,24.5,291.5,6.94,45.81859588623047,46.57962417602539,56.17914581298828,53.63325500488281,28.02800178527832,28.02800178527832,28.02800178527832,28.930002212524418,40.864583070477366,40.864583070477366,40.864583070477366,40.864583070477366
AL191970,UNNAMED,1970-10-20 12:00:00,34.0,312.0,12.7,66.01495361328125,17.431657791137695,9.863883018493652,44.871097564697266,23.90800094604492,23.90800094604492,23.90800094604492,23.90800094604492,21.910299261601377,21.910299261601377,21.910299261601377,21.910299261601377
AL221970,UNNAMED,1970-11-13 00:00:00,13.0,278.0,0.0,85.12447357177734,81.23139953613281,82.5062026977539,35.777462005615234,28.035001754760746,28.035001754760746,28.035001754760746,28.69300079345703,26.356770986892393,26.356770986892393,26.356770986892393,26.356770986892393
AL231970,UNNAMED,1970-11-26 00:00:00,35.0,300.0,13.0825,72.2313232421875,31.233850479125977,69.55233764648438,58.69053268432617,22.34000015258789,22.34000015258789,22.34000015258789,22.34000015258789,38.61699074477738,38.61699074477738,38.61699074477738,38.61699074477738
AL011971,ARLENE,1971-07-04 12:00:00,33.5,284.5,2.14,59.33901596069336,27.62658309936523,47.669677734375,53.37515640258789,27.878002166748047,27.878002166748047,26.345001220703125,26.345001220703125,36.901617454249575,36.901617454249575,36.901617454249575,36.901617454249575
AL021971,UNNAMED,1971-07-07 12:00:00,29.0,268.0,0.0,73.62727355957031,58.54136657714844,73.49496459960938,71.860107421875,29.61000061035156,29.61000061035156,28.000001907348633,28.000001907348633,36.71502167325118,36.71502167325118,36.71502167325118,36.71502167325118
AL031971,UNNAMED,1971-07-10 12:00:00,27.0,263.0,0.0,69.87511444091797,52.84383773803711,46.97203063964844,60.58705139160156,28.770000457763672,28.770000457763672,28.770000457763672,27.33500099182129,38.97020600665597,38.97020600665597,38.97020600665597,38.97020600665597
AL041971,UNNAMED,1971-08-03 12:00:00,31.0,296.5,3.2925,54.9793586730957,51.8919677734375,23.517601013183594,43.56576919555664,27.315000534057617,26.69500160217285,26.69500160217285,26.69500160217285,42.54217125951253,42.54217125951253,42.54217125951253,42.54217125951253
AL051971,UNNAMED,1971-08-06 12:00:00,25.5,275.5,0.0,50.88422393798828,59.82306289672851,55.401851654052734,74.58071899414062,29.61800193786621,29.61800193786621,29.440000534057617,29.440000534057617,13.064056014348983,13.064056014348983,13.064056014348983,13.064056014348983
AL061971,BETH,1971-08-10 12:00:00,26.7,280.1,5.1125,61.592308044433594,62.63178634643555,49.97879409790039,42.79545974731445,29.10000228881836,29.10000228881836,29.10000228881836,29.003002166748047,19.595736754466603,19.595736754466603,19.595736754466603,19.595736754466603
AL071971,UNNAMED,1971-08-12 12:00:00,26.0,276.5,0.0,56.59817123413086,61.634918212890625,60.412654876708984,62.30683898925781,29.80000114440918,29.80000114440918,29.80000114440918,29.670001983642575,11.79244967907921,11.79244967907921,11.79244967907921,11.79244967907921
AL081971,CHLOE,1971-08-18 12:00:00,13.0,307.5,1.2875,57.71355819702149,37.98678207397461,27.506332397460938,44.80541229248047,27.190000534057617,27.190000534057617,27.190000534057617,27.190000534057617,42.94133343044816,42.94133343044816,42.94133343044816,42.94133343044816
AL091971,DORIA,1971-08-20 12:00:00,11.5,313.0,2.1175,52.69182586669922,51.06595993041992,50.85978317260742,32.690216064453125,27.365001678466797,27.365001678466797,27.365001678466797,27.365001678466797,39.611651156864006,39.611651156864006,39.611651156864006,39.611651156864006
AL101971,UNNAMED,1971-08-28 12:00:00,24.0,287.0,0.0,45.11700820922851,71.58929443359375,53.324363708496094,37.463844299316406,28.733001708984375,28.733001708984375,28.733001708984375,28.733001708984375,30.106840606923033,30.106840606923033,30.106840606923033,30.106840606923033
AL111971,FERN,1971-09-03 12:00:00,27.5,272.5,6.1475,68.79411315917969,68.11841583251953,54.09959030151367,60.50035858154297,29.178001403808594,29.775001525878903,29.775001525878903,29.775001525878903,23.951740493256292,23.951740493256292,23.951740493256292,23.951740493256292
AL121971,UNNAMED,1971-09-03 12:00:00,13.5,342.5,0.0,70.96907806396484,64.4493408203125,71.02490234375,79.78130340576172,28.053001403808594,27.660001754760746,27.660001754760746,27.660001754760746,31.26838055171498,31.26838055171498,31.26838055171498,31.26838055171498
AL131971,EDITH,1971-09-05 18:00:00,11.4,302.0,16.3975,64.51785278320312,67.65662384033203,64.3990478515625,52.01419448852539,28.615001678466797,28.615001678466797,28.040000915527344,28.040000915527344,40.85750000358757,40.85750000358757,40.85750000358757,40.85750000358757
AL141971,GINGER,1971-09-06 00:00:00,25.5,288.5,44.1925,66.99066162109375,54.77539825439453,67.71475982666016,47.18225860595703,28.50500106811523,28.50500106811523,28.82000160217285,28.82000160217285,30.106840606923033,30.106840606923033,30.106840606923033,30.106840606923033
AL151971,UNNAMED,1971-09-08 12:00:00,28.5,286.5,0.0,65.85454559326172,59.22278594970703,60.504173278808594,57.80579376220703,28.113000869750977,28.113000869750977,28.113000869750977,28.65300178527832,33.269348872895335,33.269348872895335,33.269348872895335,33.269348872895335
AL161971,UNNAMED,1971-09-10 12:00:00,16.0,344.0,0.0,70.62056732177734,57.330352783203125,69.44306945800781,69.10407257080078,,,,,26.8073201558922,26.8073201558922,26.8073201558922,26.8073201558922
AL171971,HEIDI,1971-09-11 00:00:00,27.1,288.0,2.385,73.2632827758789,55.5267448425293,61.60207748413086,40.00713348388672,27.878002166748047,27.878002166748047,27.878002166748047,28.48500061035156,33.269348872895335,33.269348872895335,33.269348872895335,33.269348872895335
AL181971,IRENE,1971-09-11 18:00:00,11.0,311.5,3.71,59.03316116333008,65.7218017578125,61.88849258422851,62.3076171875,28.16800117492676,28.16800117492676,28.16800117492676,27.44300079345703,33.815241387721386,33.815241387721386,33.815241387721386,33.815241387721386
AL191971,JANICE,1971-09-21 06:00:00,11.5,321.2,1.9525,73.39289855957031,65.4744873046875,42.33202362060547,59.088287353515625,27.470001220703125,27.470001220703125,27.470001220703125,27.470001220703125,33.80130633873621,33.80130633873621,33.80130633873621,33.80130633873621
AL201971,UNNAMED,1971-10-06 12:00:00,17.5,275.5,0.0,81.99185180664062,56.76926803588867,45.64515686035156,65.24580383300781,28.4950008392334,28.4950008392334,28.40800094604492,28.40800094604492,18.060928539515608,18.060928539515608,18.060928539515608,18.060928539515608
AL211971,KRISTY,1971-10-18 00:00:00,25.0,301.5,1.29,69.54837036132812,33.504241943359375,28.057065963745117,35.38422393798828,27.1200008392334,27.1200008392334,27.1200008392334,27.1200008392334,24.36245724115765,24.36245724115765,24.36245724115765,24.36245724115765
AL221971,LAURA,1971-11-12 12:00:00,12.0,281.5,8.61,59.33187103271485,47.071495056152344,35.93388748168945,67.44438934326172,28.00800132751465,28.00800132751465,28.00800132751465,28.233001708984375,29.16724713852336,29.16724713852336,29.16724713852336,29.16724713852336
AL011972,ALPHA,1972-05-23 18:00:00,31.2,281.8,2.12,72.08934020996094,41.00994873046875,76.92053985595703,76.27186584472656,25.003000259399418,25.003000259399418,25.003000259399418,25.003000259399418,28.1828528753128,28.1828528753128,28.1828528753128,28.1828528753128
AL021972,AGNES,1972-06-14 12:00:00,20.0,271.0,6.77,85.95970916748047,78.8215103149414,83.83826446533203,70.1117172241211,,,,,18.19896674105164,18.19896674105164,18.19896674105164,18.19896674105164
AL031972,UNNAMED,1972-06-19 00:00:00,27.5,291.0,0.0,65.1966552734375,51.3416862487793,77.46207427978516,83.04113006591797,25.108001708984375,25.108001708984375,25.108001708984375,25.108001708984375,39.925356229852376,39.925356229852376,39.925356229852376,39.925356229852376
AL041972,UNNAMED,1972-07-10 12:00:00,27.0,281.5,0.0,79.42669677734375,57.196434020996094,58.00761413574219,65.89183044433594,28.36000061035156,28.36000061035156,28.36000061035156,27.01000213623047,22.50641199733214,22.50641199733214,22.50641199733214,22.50641199733214
AL051972,UNNAMED,1972-07-16 12:00:00,37.0,321.5,0.0,39.532379150390625,44.5014533996582,21.517932891845703,40.514984130859375,24.29800033569336,24.29800033569336,24.29800033569336,24.29800033569336,48.23661632646412,48.23661632646412,48.23661632646412,48.23661632646412
AL061972,UNNAMED,1972-07-31 12:00:00,29.0,303.0,0.0,79.71154022216797,43.62357711791992,52.40325164794922,34.08930587768555,26.24300193786621,26.24300193786621,26.24300193786621,26.24300193786621,22.945795744454657,22.945795744454657,22.945795744454657,22.945795744454657
AL071972,UNNAMED,1972-08-05 12:00:00,15.0,345.0,0.0,52.7437744140625,61.80574417114258,59.905792236328125,35.884620666503906,,,,,26.8073201558922,26.8073201558922,26.8073201558922,26.8073201558922
AL081972,UNNAMED,1972-08-12 12:00:00,32.0,283.0,0.0,69.9385757446289,65.78298950195312,46.079471588134766,71.2869644165039,28.23000144958496,28.23000144958496,28.23000144958496,27.590002059936523,34.689480940940555,34.689480940940555,34.689480940940555,34.689480940940555
AL091972,UNNAMED,1972-08-16 12:00:00,14.0,343.0,0.0,70.04141235351562,49.44395446777344,63.27214813232422,59.90713882446289,,,,,26.78002864229383,26.78002864229383,26.78002864229383,26.78002864229383
AL101972,BETTY,1972-08-22 12:00:00,36.5,296.0,13.8525,58.629886627197266,60.0032958984375,52.02730941772461,68.07378387451172,26.50500106811523,26.50500106811523,26.50500106811523,26.50500106811523,40.047687971838336,40.047687971838336,40.047687971838336,40.047687971838336
AL111972,CARRIE,1972-08-29 12:00:00,29.0,281.5,4.89,62.76209259033203,47.2357177734375,65.23627471923828,61.081050872802734,28.73000144958496,28.73000144958496,28.73000144958496,28.73000144958496,28.1828528753128,28.1828528753128,28.1828528753128,28.1828528753128
AL121972,UNNAMED,1972-09-03 12:00:00,30.5,308.5,0.0,63.24132537841797,49.053932189941406,46.70474624633789,37.18992614746094,26.690000534057617,26.92500114440918,26.92500114440918,26.92500114440918,18.743119208163897,18.743119208163897,18.743119208163897,18.743119208163897
AL131972,DAWN,1972-09-05 00:00:00,23.8,280.6,6.6025,73.42933654785156,45.77286529541016,74.45995330810547,59.78745651245117,28.97300148010254,28.97300148010254,29.053001403808594,29.053001403808594,14.222003737435964,14.222003737435964,14.222003737435964,14.222003737435964
AL141972,CHARLIE,1972-09-19 12:00:00,37.5,300.5,2.525,47.18183517456055,66.14165496826172,37.18621063232422,53.04178237915039,25.828001022338867,25.828001022338867,25.828001022338867,25.828001022338867,40.30623630707434,40.30623630707434,40.30623630707434,40.30623630707434
AL151972,UNNAMED,1972-09-20 12:00:00,13.0,327.0,0.0,70.88044738769531,64.93995666503906,48.96250534057617,61.63133239746094,26.858001708984375,26.858001708984375,26.858001708984375,26.858001708984375,40.385276826772966,40.385276826772966,40.385276826772966,40.385276826772966
AL161972,UNNAMED,1972-10-01 12:00:00,29.5,306.5,0.0,40.749481201171875,37.90214920043945,51.489505767822266,37.69368743896485,25.7450008392334,27.055002212524418,27.055002212524418,27.055002212524418,18.743119208163897,18.743119208163897,18.743119208163897,18.743119208163897
AL171972,UNNAMED,1972-10-05 12:00:00,11.5,342.0,0.0,77.87095642089844,69.41069030761719,59.94285202026367,68.61984252929688,28.803001403808594,28.803001403808594,28.39000129699707,28.39000129699707,31.26838055171498,31.26838055171498,31.26838055171498,31.26838055171498
AL181972,UNNAMED,1972-10-16 12:00:00,12.0,331.0,0.0,71.1864013671875,70.95635223388672,66.73111724853516,65.33096313476562,27.52800178527832,27.52800178527832,27.52800178527832,27.52800178527832,40.08715524104953,40.08715524104953,40.08715524104953,40.08715524104953
