,storm_id,storm_name,date,time,record_id,status,lat,lon,max_wind_kt,min_slp_mb,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13
369,AL031876,UNNAMED,1876-09-16,0000,,TS,19.0N,57.8W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
542,AL041876,UNNAMED,1876-09-29,0000,,TS,14.1N,58.8W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
708,AL051876,UNNAMED,1876-10-12,0000,,TS,12.0N,79.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
26,AL011877,UNNAMED,1877-08-01,0000,,TS,23.1N,72.1W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
199,AL021877,UNNAMED,1877-09-14,0000,,TS,21.5N,92.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
370,AL031877,UNNAMED,1877-09-16,0000,,HU,25.5N,50.5W,70.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
543,AL041877,UNNAMED,1877-09-21,0000,,TS,11.7N,55.5W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
709,AL051877,UNNAMED,1877-09-24,0000,,TS,21.2N,68.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
866,AL061877,UNNAMED,1877-10-13,0000,,TS,27.0N,48.0W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1009,AL071877,UNNAMED,1877-10-24,0000,,TS,24.5N,94.1W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1136,AL081877,UNNAMED,1877-11-28,0000,,TS,23.2N,76.5W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
27,AL011878,UNNAMED,1878-07-01,0000,,TS,25.4N,87.3W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
200,AL021878,UNNAMED,1878-08-08,0000,,TS,15.0N,60.5W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
371,AL031878,UNNAMED,1878-08-19,0000,,HU,35.5N,60.5W,80.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
544,AL041878,UNNAMED,1878-08-25,0000,,TS,24.7N,77.1W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
710,AL051878,UNNAMED,1878-09-01,0000,,TS,8.5N,54.2W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
867,AL061878,UNNAMED,1878-09-12,0000,,HU,12.5N,45.0W,70.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1010,AL071878,UNNAMED,1878-09-24,0000,,TS,15.1N,71.9W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1251,AL091878,UNNAMED,1878-10-09,0000,,TS,15.6N,38.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1137,AL081878,UNNAMED,1878-10-09,0000,,TS,23.5N,91.3W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1357,AL101878,UNNAMED,1878-10-13,0000,,TS,16.6N,36.2W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1452,AL111878,UNNAMED,1878-10-18,0000,,TS,17.2N,79.6W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1534,AL121878,UNNAMED,1878-11-25,0000,,TS,14.6N,50.3W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
28,AL011879,UNNAMED,1879-08-09,0000,,TS,31.5N,77.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
201,AL021879,UNNAMED,1879-08-13,0000,,TS,19.0N,58.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
372,AL031879,UNNAMED,1879-08-19,0000,,TS,16.7N,81.1W,60.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
545,AL041879,UNNAMED,1879-08-29,0000,,TS,23.5N,88.5W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
711,AL051879,UNNAMED,1879-10-03,0000,,TS,14.5N,77.6W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
868,AL061879,UNNAMED,1879-10-09,0000,,TS,14.2N,56.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1011,AL071879,UNNAMED,1879-10-24,0000,,TS,20.2N,84.6W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1138,AL081879,UNNAMED,1879-11-18,0000,,TS,21.7N,73.5W,60.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
29,AL011880,UNNAMED,1880-06-21,0000,,TS,26.7N,86.5W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
202,AL021880,UNNAMED,1880-08-04,0000,,TS,16.0N,59.8W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
373,AL031880,UNNAMED,1880-08-15,0000,,TS,14.1N,58.8W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
546,AL041880,UNNAMED,1880-08-24,0000,,TS,24.7N,57.5W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
712,AL051880,UNNAMED,1880-08-26,0000,,TS,19.5N,42.5W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
869,AL061880,UNNAMED,1880-09-06,0000,,TS,23.9N,88.6W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1012,AL071880,UNNAMED,1880-09-08,0000,,HU,32.0N,73.5W,80.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1139,AL081880,UNNAMED,1880-09-27,0000,,TS,23.2N,43.5W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1252,AL091880,UNNAMED,1880-10-05,0000,,TS,18.2N,85.1W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1358,AL101880,UNNAMED,1880-10-10,0000,,HU,23.9N,65.3W,70.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1453,AL111880,UNNAMED,1880-10-20,1200,,TS,27.1N,75.3W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
30,AL011881,UNNAMED,1881-08-01,0000,,TS,23.0N,85.5W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
374,AL031881,UNNAMED,1881-08-11,0000,,HU,16.0N,31.0W,80.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
203,AL021881,UNNAMED,1881-08-11,1200,,TS,25.6N,88.7W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
547,AL041881,UNNAMED,1881-08-16,0000,,TS,20.2N,87.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
713,AL051881,UNNAMED,1881-08-21,0000,,TS,17.6N,57.0W,60.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
870,AL061881,UNNAMED,1881-09-07,0000,,HU,23.7N,69.0W,70.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1013,AL071881,UNNAMED,1881-09-18,0000,,TS,35.3N,68.0W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
31,AL011882,UNNAMED,1882-08-24,0600,,HU,37.5N,52.0W,70.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
204,AL021882,UNNAMED,1882-09-02,0000,,TS,19.5N,67.5W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
375,AL031882,UNNAMED,1882-09-14,0000,,TD,26.5N,91.5W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
548,AL041882,UNNAMED,1882-09-21,0000,,TS,28.5N,76.8W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
714,AL051882,UNNAMED,1882-09-24,0000,,TS,30.3N,76.8W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
871,AL061882,UNNAMED,1882-10-05,0000,,TS,14.2N,81.6W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
32,AL011883,UNNAMED,1883-08-18,0000,,TS,19.2N,48.5W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
205,AL021883,UNNAMED,1883-08-24,0000,,HU,22.7N,58.5W,70.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
376,AL031883,UNNAMED,1883-09-04,0000,,HU,14.0N,57.9W,110.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
549,AL041883,UNNAMED,1883-10-22,0000,,TS,27.5N,77.6W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
33,AL011884,UNNAMED,1884-09-01,0000,,HU,38.5N,62.5W,70.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
206,AL021884,UNNAMED,1884-09-03,0000,,TS,11.0N,41.5W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
377,AL031884,UNNAMED,1884-09-10,0000,,TS,28.7N,79.1W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
550,AL041884,UNNAMED,1884-10-07,0000,,TS,16.2N,76.6W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
34,AL011885,UNNAMED,1885-08-07,0000,,TS,24.1N,58.1W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
207,AL021885,UNNAMED,1885-08-21,0000,,TS,21.2N,67.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
378,AL031885,UNNAMED,1885-08-29,0000,,TS,25.0N,93.4W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
551,AL041885,UNNAMED,1885-09-17,0000,,TS,21.2N,95.5W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
715,AL051885,UNNAMED,1885-09-18,0000,,TS,15.0N,53.7W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
872,AL061885,UNNAMED,1885-09-24,0000,,TS,26.4N,87.8W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1014,AL071885,UNNAMED,1885-09-26,0000,,TS,24.2N,55.7W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1140,AL081885,UNNAMED,1885-10-10,1200,,TS,23.9N,83.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
35,AL011886,UNNAMED,1886-06-13,0600,,TS,23.2N,95.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
208,AL021886,UNNAMED,1886-06-17,0000,,TS,19.1N,84.8W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
379,AL031886,UNNAMED,1886-06-27,1200,,TS,18.3N,79.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
552,AL041886,UNNAMED,1886-07-14,0600,,TS,18.9N,82.9W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
716,AL051886,UNNAMED,1886-08-12,0600,,TS,10.5N,58.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
873,AL061886,UNNAMED,1886-08-15,0000,,TS,14.6N,54.5W,55.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1015,AL071886,UNNAMED,1886-08-20,1200,,TS,31.7N,71.0W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1141,AL081886,UNNAMED,1886-09-16,0000,,TS,21.0N,65.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1253,AL091886,UNNAMED,1886-09-22,0000,,TS,22.9N,66.7W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1359,AL101886,UNNAMED,1886-10-08,0000,,TS,19.9N,82.5W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1454,AL111886,UNNAMED,1886-10-10,0000,,TS,29.1N,60.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1535,AL121886,UNNAMED,1886-10-21,1800,,TS,17.8N,73.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
36,AL011887,UNNAMED,1887-05-15,0000,,TS,29.3N,63.8W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
209,AL021887,UNNAMED,1887-05-17,0000,,TS,15.6N,76.9W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
380,AL031887,UNNAMED,1887-06-11,1200,,TD,20.5N,84.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
553,AL041887,UNNAMED,1887-07-20,0000,,TS,12.0N,57.6W,60.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
717,AL051887,UNNAMED,1887-07-30,0600,,TS,9.9N,50.1W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
874,AL061887,UNNAMED,1887-08-14,1200,,TS,17.0N,59.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1016,AL071887,UNNAMED,1887-08-18,0600,,TS,18.0N,60.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1142,AL081887,UNNAMED,1887-09-01,0000,,TS,28.1N,53.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1254,AL091887,UNNAMED,1887-09-11,1200,,TS,13.3N,57.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1360,AL101887,UNNAMED,1887-09-14,1800,,TS,23.0N,53.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1455,AL111887,UNNAMED,1887-10-06,1200,,TS,19.7N,84.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1536,AL121887,UNNAMED,1887-10-08,0000,,TS,21.0N,74.1W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1608,AL131887,UNNAMED,1887-10-09,0600,,TS,19.1N,59.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1671,AL141887,UNNAMED,1887-10-10,0600,,TS,28.2N,39.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1727,AL151887,UNNAMED,1887-10-15,1200,,HU,14.0N,48.0W,70.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1777,AL161887,UNNAMED,1887-10-29,1200,,TS,26.5N,86.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1822,AL171887,UNNAMED,1887-11-27,1200,,TS,22.1N,67.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1857,AL181887,UNNAMED,1887-12-04,1200,,TS,19.2N,54.1W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1885,AL191887,UNNAMED,1887-12-07,0600,,TS,12.5N,58.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
37,AL011888,UNNAMED,1888-06-16,0000,,TS,27.5N,93.2W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
210,AL021888,UNNAMED,1888-07-04,1200,,TS,26.0N,94.4W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
381,AL031888,UNNAMED,1888-08-14,1200,,TS,23.0N,71.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
554,AL041888,UNNAMED,1888-08-31,0000,,TS,19.3N,60.3W,60.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
718,AL051888,UNNAMED,1888-09-06,0600,,TS,23.5N,71.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
875,AL061888,UNNAMED,1888-09-23,1200,,TS,24.3N,81.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1017,AL071888,UNNAMED,1888-10-08,1200,,TS,21.7N,93.4W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1143,AL081888,UNNAMED,1888-11-01,0600,,TS,12.3N,59.9W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1255,AL091888,UNNAMED,1888-11-17,0000,,TS,23.2N,56.0W,50.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
38,AL011889,UNNAMED,1889-05-16,0600,,TS,21.5N,64.1W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
211,AL021889,UNNAMED,1889-06-15,0000,,TS,19.8N,83.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
382,AL031889,UNNAMED,1889-08-19,0600,,TS,16.8N,69.2W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
555,AL041889,UNNAMED,1889-09-01,0000,,TS,11.9N,55.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
719,AL051889,UNNAMED,1889-09-02,0000,,TS,15.9N,42.9W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
876,AL061889,UNNAMED,1889-09-12,0000,,TS,15.7N,59.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1018,AL071889,UNNAMED,1889-09-12,0600,,TS,15.2N,25.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1144,AL081889,UNNAMED,1889-09-29,1200,,TS,11.3N,52.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1256,AL091889,UNNAMED,1889-10-05,0600,,TD,20.0N,82.5W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
39,AL011890,UNNAMED,1890-05-27,1200,,TD,20.5N,83.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
212,AL021890,UNNAMED,1890-08-18,1200,,TS,14.0N,62.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
383,AL031890,UNNAMED,1890-08-26,1200,,HU,16.6N,54.3W,85.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
556,AL041890,UNNAMED,1890-10-31,0000,,HU,14.3N,80.3W,80.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
40,AL011891,UNNAMED,1891-07-03,0600,,TS,21.7N,93.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
213,AL021891,UNNAMED,1891-08-17,0600,,TS,13.3N,24.4W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
384,AL031891,UNNAMED,1891-08-18,1200,,HU,13.3N,58.0W,90.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
557,AL041891,UNNAMED,1891-09-02,0600,,TS,19.3N,58.2W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
720,AL051891,UNNAMED,1891-09-16,0000,,TS,19.3N,46.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
877,AL061891,UNNAMED,1891-09-29,0600,,TS,20.7N,54.6W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1019,AL071891,UNNAMED,1891-10-04,1200,,TS,15.0N,79.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1145,AL081891,UNNAMED,1891-10-07,1200,,TD,18.0N,85.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1257,AL091891,UNNAMED,1891-10-12,1200,,TS,12.5N,61.3W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1361,AL101891,UNNAMED,1891-11-03,0000,,TS,24.1N,73.8W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41,AL011892,UNNAMED,1892-06-09,0000,,TS,20.8N,83.1W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
214,AL021892,UNNAMED,1892-08-15,0000,,TS,18.0N,54.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
385,AL031892,UNNAMED,1892-09-03,0600,,TS,11.5N,33.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
558,AL041892,UNNAMED,1892-09-08,1800,,TS,22.0N,92.8W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
721,AL051892,UNNAMED,1892-09-12,0000,,TS,15.3N,19.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
878,AL061892,UNNAMED,1892-09-25,0600,,TS,19.5N,92.2W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1020,AL071892,UNNAMED,1892-10-05,0000,,TS,11.5N,56.2W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1146,AL081892,UNNAMED,1892-10-13,0000,,TS,26.0N,71.2W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1258,AL091892,UNNAMED,1892-10-21,0000,,TS,23.0N,92.6W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42,AL011893,UNNAMED,1893-06-12,0600,,TS,20.5N,95.2W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
215,AL021893,UNNAMED,1893-07-04,1200,,TS,11.1N,79.2W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
386,AL031893,UNNAMED,1893-08-13,1200,,TS,9.6N,50.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
722,AL051893,UNNAMED,1893-08-15,1200,,TS,32.2N,60.4W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
879,AL061893,UNNAMED,1893-08-15,1200,,TS,18.1N,20.2W,40.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
559,AL041893,UNNAMED,1893-08-15,0600,,TS,14.0N,36.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1021,AL071893,UNNAMED,1893-08-20,0600,,TS,11.8N,27.2W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1147,AL081893,UNNAMED,1893-09-04,0600,,TS,18.4N,85.3W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1259,AL091893,UNNAMED,1893-09-25,0600,,TS,11.6N,25.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1362,AL101893,UNNAMED,1893-09-27,1200,,TS,16.4N,81.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1456,AL111893,UNNAMED,1893-10-20,1200,,TD,18.0N,82.0W,30.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1537,AL121893,UNNAMED,1893-11-05,0000,,TS,26.7N,70.8W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
43,AL011894,UNNAMED,1894-06-06,0000,,TS,19.0N,77.4W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
216,AL021894,UNNAMED,1894-08-05,0600,,TS,26.4N,89.3W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
387,AL031894,UNNAMED,1894-08-30,0000,,TS,13.2N,34.8W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
560,AL041894,UNNAMED,1894-09-18,0000,,TS,13.4N,50.5W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
723,AL051894,UNNAMED,1894-10-01,0000,,TS,12.5N,79.1W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
880,AL061894,UNNAMED,1894-10-11,0000,,TS,10.8N,57.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1022,AL071894,UNNAMED,1894-10-21,0600,,TS,21.0N,60.3W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
44,AL011895,UNNAMED,1895-08-14,0600,,TS,27.2N,91.3W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
217,AL021895,UNNAMED,1895-08-22,0000,,TS,13.4N,58.3W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
388,AL031895,UNNAMED,1895-09-28,0000,,TS,19.3N,86.0W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
561,AL041895,UNNAMED,1895-10-02,0000,,TS,17.4N,82.9W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
724,AL051895,UNNAMED,1895-10-12,0000,,TS,12.0N,44.8W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
881,AL061895,UNNAMED,1895-10-13,0600,,TS,19.4N,93.7W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
45,AL011896,UNNAMED,1896-07-04,1200,,TS,20.9N,81.1W,35.0,,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
