code,rhum_minus_0_days,rhum_minus_3_days,rhum_minus_7_days,rhum_minus_14_days
AL091909,70.08348083496094,55.109798431396484,55.71253204345703,40.58666229248047
AL091916,60.10551452636719,48.509159088134766,24.4007511138916,58.29505920410156
AL091923,73.16547393798828,53.00492477416992,73.96216583251953,46.177242279052734
AL091924,59.97625732421875,55.500831604003906,48.953617095947266,40.676856994628906
AL091926,76.13160705566406,68.64790344238281,68.540771484375,64.6030502319336
AL091931,67.05979919433594,54.159889221191406,57.95920181274414,58.7293701171875
AL091932,71.575927734375,62.920021057128906,60.021888732910156,48.58078384399414
AL091933,64.97384643554688,55.65575408935547,37.360191345214844,41.10459518432617
AL091934,74.47592163085938,65.74712371826172,64.38121032714844,54.136375427246094
AL091936,74.82398223876953,61.330322265625,54.113922119140625,43.344390869140625
AL091937,68.13567352294922,57.148887634277344,55.45149230957031,38.136810302734375
AL091938,62.698081970214844,69.33623504638672,52.769527435302734,54.84693908691406
AL091940,69.4812240600586,56.47465896606445,38.87541198730469,64.78224182128906
AL091942,58.384342193603516,29.052043914794922,23.16568374633789,49.86931228637695
AL091943,56.443763732910156,43.23039627075195,43.133094787597656,43.04176712036133
AL091944,52.62776184082031,35.97867202758789,34.150699615478516,22.270538330078125
AL091945,71.24028015136719,48.7890739440918,43.410526275634766,37.0291862487793
AL091947,84.92838287353516,65.47150421142578,79.97398376464844,68.94819641113281
AL091948,78.35016632080078,64.90800476074219,66.72966003417969,71.07769775390625
AL091949,71.25909423828125,41.836612701416016,42.87492370605469,44.97106170654297
AL091950,69.82169342041016,51.94464874267578,60.244075775146484,34.35871124267578
AL091951,72.83113861083984,53.17530822753906,58.56414031982422,56.187931060791016
AL091952,61.8438835144043,53.376468658447266,58.10227584838867,60.000892639160156
AL091953,68.27523803710938,74.40487670898438,50.140872955322266,55.81239318847656
AL091954,58.21681213378906,18.23548126220703,37.33060836791992,35.95051193237305
AL091955,73.92700958251953,35.18587875366211,56.53569793701172,64.63867950439453
AL091956,75.1561050415039,56.21967697143555,51.483341217041016,62.23322677612305
AL091958,70.09455108642578,66.03541564941406,27.519794464111328,64.0538101196289
AL091959,57.660400390625,49.26153564453125,48.17152404785156,34.79267883300781
AL091961,88.01422882080078,73.34857940673828,79.38787841796875,75.03814697265625
AL091963,54.79262161254883,51.505794525146484,54.370941162109375,66.80717468261719
AL091964,83.49063873291016,53.252655029296875,54.72447204589844,49.829410552978516
AL091965,69.39786529541016,38.92084884643555,38.978538513183594,49.707244873046875
AL091966,66.1480712890625,75.75679779052734,53.936012268066406,68.51396942138672
AL091968,54.6185302734375,67.31169128417969,57.59062576293945,67.66712188720703
AL091969,77.40119171142578,65.27366638183594,55.77522659301758,67.39529418945312
AL091970,70.29774475097656,41.750999450683594,81.33805847167969,31.83987045288086
AL091971,52.69182586669922,51.06595993041992,50.85978317260742,32.690216064453125
AL091972,70.04141235351562,49.44395446777344,63.27214813232422,59.90713882446289
AL091973,77.9718246459961,70.27217102050781,90.91986083984375,76.72573852539062
AL091974,64.33749389648438,51.1128044128418,60.257266998291016,39.65107727050781
AL091975,69.13169860839844,76.96171569824219,54.43101501464844,49.670833587646484
AL091976,78.34886169433594,53.93471908569336,41.67763137817383,40.255897521972656
AL091977,64.96280670166016,66.63442993164062,65.87919616699219,62.91524887084961
AL091978,81.19432067871094,61.512081146240234,56.975013732910156,68.01362609863281
AL091979,69.99000549316406,72.74000549316406,20.0,35.25
AL091980,30.239990234375,22.5,22.25,18.25
AL091981,72.75999450683594,58.0,50.5,69.99000549316406
AL091984,66.49000549316406,63.0,40.75,50.0
AL091985,66.74000549316406,40.25,70.74000549316406,46.75
AL091986,35.5,15.5,35.5,30.989990234375
AL091987,39.75,29.989990234375,13.0,18.25
AL091988,31.739990234375,47.0,27.989990234375,39.25
AL091989,19.989990234375,21.75,12.0,14.739990234375
AL091990,62.0,79.99000549316406,19.0,49.5
AL091991,72.49000549316406,35.5,45.0,45.25
AL091992,37.5,14.25,22.0,17.0
AL091993,39.5,22.5,14.5,11.0
AL091994,61.25,33.5,17.5,15.5
AL091995,42.75,63.75,39.5,35.0
AL091996,53.25,82.74000549316406,43.5,38.0
AL091997,90.74000549316406,46.25,64.0,41.0
AL091998,31.239990234375,35.75,36.0,51.25
AL091999,56.5,52.75,55.5,64.24000549316406
AL092000,58.5,31.989990234375,47.75,51.0
AL092001,47.25,78.5,39.25,59.25
AL092002,39.75,46.5,50.5,28.5
AL092003,61.0,37.75,33.75,35.25
AL092004,69.25,70.75,42.0,57.75
AL092005,40.25,29.75,33.5,18.5
AL092006,63.25,45.0,60.75,44.75
AL092007,49.0,52.75,33.5,72.75
AL092008,79.75,24.5,43.75,37.25
AL092009,63.25,24.75,64.0,24.989990234375
AL092010,30.739990234375,40.0,49.5,10.75
AL092011,43.0,22.25,22.5,30.989990234375
AL092012,34.5,37.25,3.5,22.75
AL092013,69.24000549316406,59.0,60.0,47.75
AL092014,67.25,86.25,46.5,57.0
AL092015,46.5,35.75,46.75,20.25
AL092016,64.75,57.0,51.25,66.75
AL092017,60.25,30.25,20.5,26.0
AL092018,52.0,49.75,40.5,48.25
AL092019,30.75,22.75,20.25,45.25
AL092020,27.25,43.0,6.0,13.5
AL092021,45.25,28.0,21.75,24.0
AL092022,41.75,60.75,24.25,40.25
AL092023,58.75,33.25,43.5,24.0
AL092024,88.25,36.25,33.25,40.25
AL101869,55.22563171386719,59.08266830444336,65.56267547607422,57.614295959472656
AL101870,69.84982299804688,55.75193786621094,37.34730529785156,68.80609130859375
AL101878,72.18658447265625,66.43746185302734,51.27626037597656,56.163177490234375
AL101880,37.601722717285156,27.113079071044922,25.77655029296875,47.90141296386719
AL101886,72.8981704711914,85.24756622314453,41.212860107421875,69.2591552734375
AL101887,29.45418930053711,60.63276672363281,63.075706481933594,71.95426940917969
AL101891,45.59798049926758,66.6845932006836,40.574066162109375,63.8836784362793
AL101893,68.661865234375,74.37252807617188,70.51007080078125,69.82186889648438
AL101898,67.76519012451172,73.93632507324219,58.64937973022461,60.62210464477539
AL101899,68.12947082519531,67.1864242553711,83.30730438232422,76.66912841796875
AL101901,65.58650970458984,74.1949234008789,70.47552490234375,68.98754119873047
AL101903,71.34722900390625,36.72511672973633,27.972103118896484,34.98621368408203
AL101906,67.55825805664062,60.278358459472656,49.59703063964844,69.56173706054688
AL101908,37.03564453125,24.651046752929688,38.21742630004883,36.285743713378906
AL101909,67.04402923583984,60.67552185058594,96.90998840332031,73.58061218261719
AL101916,54.80802536010742,52.56964874267578,51.07764434814453,31.665802001953125
AL101924,64.07310485839844,70.95816802978516,68.47675323486328,77.52952575683594
AL101926,75.25556182861328,75.89715576171875,84.67343139648438,77.4101791381836
AL101931,78.46920013427734,57.34639358520508,66.67414855957031,60.71775436401367
AL101932,57.27955627441406,46.21816635131836,26.37882423400879,27.976482391357422
AL101933,57.12307357788086,34.65843200683594,47.15550994873047,48.31538391113281
AL101934,48.472591400146484,47.17049026489258,38.02854919433594,26.052978515625
AL101936,71.79203033447266,72.51414489746094,70.74164581298828,60.27891159057617
AL101937,64.14459991455078,30.40444564819336,35.239933013916016,77.71855163574219
AL101942,81.40575408935547,61.27478790283203,45.98377227783203,56.5478515625
AL101943,68.48516845703125,52.55803680419922,58.606842041015625,56.01598358154297
AL101944,55.776519775390625,24.6165828704834,61.2396125793457,30.056642532348633
AL101945,83.27542877197266,75.14505004882812,72.839111328125,72.13636779785156
AL101947,72.8533706665039,58.76434326171875,52.58085632324219,42.17797088623047
AL101948,59.35200881958008,41.18895721435547,16.937570571899414,26.93938446044922
AL101949,62.454044342041016,55.88298797607422,61.86663055419922,43.29793930053711
AL101950,64.4552001953125,40.73717498779297,31.45637321472168,56.42081069946289
AL101951,78.18911743164062,74.6554183959961,56.83509063720703,73.41779327392578
AL101952,81.16361236572266,81.29183197021484,78.84296417236328,72.63237762451172
AL101953,79.89442443847656,62.397865295410156,65.91896057128906,52.85591506958008
AL101954,62.16330337524414,52.50080490112305,54.02566146850586,63.543697357177734
AL101955,72.73922729492188,58.1574821472168,57.291683197021484,50.18821334838867
AL101956,72.35896301269531,41.165348052978516,56.9815673828125,25.780048370361328
AL101958,73.30926513671875,42.34078598022461,43.22359848022461,50.551876068115234
AL101959,65.36295318603516,30.269426345825195,39.0001220703125,54.21137619018555
AL101961,54.79200744628906,43.7190055847168,55.571048736572266,48.863746643066406
AL101963,60.078346252441406,48.43372344970703,49.508792877197266,34.91193389892578
AL101964,73.97386932373047,74.24932098388672,54.14098358154297,64.97416687011719
AL101965,83.89739990234375,25.855669021606445,45.01944351196289,41.372955322265625
AL101966,77.71527862548828,59.362754821777344,61.15308380126953,60.320682525634766
AL101968,85.31578826904297,61.11910629272461,70.13111877441406,70.7633285522461
AL101970,65.13069915771484,47.58861541748047,34.31486511230469,34.144962310791016
AL101971,45.117008209228516,71.58929443359375,53.324363708496094,37.463844299316406
AL101972,58.629886627197266,60.0032958984375,52.02730941772461,68.07378387451172
AL101973,79.56982421875,64.33927917480469,70.27214813232422,80.63761901855469
AL101974,60.567848205566406,16.466716766357422,38.07353210449219,29.82617950439453
AL101975,79.98480224609375,86.93598175048828,61.03186798095703,60.044151306152344
AL101976,60.85801315307617,35.004180908203125,44.97840118408203,34.11581802368164
AL101977,53.2487907409668,79.37307739257812,51.80198287963867,49.7212028503418
AL101978,62.01910400390625,58.24187469482422,52.8609733581543,21.030508041381836
AL101979,75.24000549316406,85.99000549316406,50.0,57.25
AL101980,46.5,43.0,29.489990234375,26.25
AL101981,73.99000549316406,54.25,64.24000549316406,56.25
AL101984,55.5,37.5,41.5,52.75
AL101985,52.75,11.75,39.5,12.0
AL101986,66.49000549316406,35.25,14.75,0.239990234375
AL101987,72.74000549316406,43.25,51.0,62.5
AL101988,64.24000549316406,41.0,35.75,15.25
AL101989,60.0,28.25,42.75,66.74000549316406
AL101990,93.49000549316406,89.74000549316406,54.5,29.739990234375
AL101991,21.239990234375,0.75,58.75,22.5
AL101992,48.25,40.0,21.739990234375,27.489990234375
AL101993,29.739990234375,16.75,11.5,13.25
AL101994,86.74000549316406,61.5,73.75999450683594,61.25
AL101995,33.75,24.75,54.25,28.489990234375
AL101996,58.75,48.25,16.25,28.739990234375
AL101998,66.49000549316406,55.75,61.75,52.0
AL101999,43.75,15.75,34.75,28.0
AL102000,30.739990234375,24.989990234375,6.75,20.75
AL102001,27.75,38.0,12.25,14.75
AL102002,22.25,59.0,24.25,27.75
AL102003,56.0,44.5,47.0,7.75
AL102004,39.25,19.5,17.75,6.0
AL102005,44.75,25.25,81.24000549316406,41.75
AL102006,43.0,29.75,64.25,34.5
AL102007,57.75,3.5,57.75,41.0
AL102008,86.5,79.0,37.5,34.25
AL102009,55.5,25.989990234375,12.5,23.5
AL102010,75.24000549316406,66.24000549316406,54.75,82.74000549316406
AL102011,41.0,86.49000549316406,28.739990234375,57.5
AL102012,47.25,32.5,49.5,39.5
AL102013,82.24000549316406,65.99000549316406,60.75,51.25
AL102015,89.25,50.75,38.75,55.75
AL102016,26.75,30.75,7.0,23.5
AL102018,45.25,39.25,16.25,28.25
AL102019,26.75,68.75,15.0,20.5
AL102020,83.0,57.75,37.25,53.0
AL102021,22.5,19.5,33.25,61.75
AL102022,78.0,58.5,13.5,58.0
AL102023,67.0,54.75,42.5,41.75
AL102024,51.5,56.25,3.25,70.5
AL111870,90.82378387451172,32.93552780151367,43.312843322753906,38.26106643676758
AL111878,74.72422790527344,52.65683364868164,47.817535400390625,71.54759216308594
AL111880,39.954349517822266,17.964345932006836,15.531301498413086,47.455196380615234
AL111886,25.192209243774414,58.18891143798828,57.45675277709961,73.78922271728516
AL111887,49.5171012878418,62.30992126464844,53.80536651611328,71.24740600585938
AL111893,69.14865112304688,63.509521484375,52.545406341552734,55.06901931762695
AL111898,56.50100326538086,45.86582565307617,38.41421127319336,61.80378723144531
AL111901,61.810970306396484,56.46891784667969,61.99761199951172,53.11525344848633
AL111906,69.7153091430664,60.708740234375,63.00232696533203,34.832183837890625
AL111909,65.97698974609375,81.46920013427734,69.69717407226562,69.14208221435547
AL111916,41.14727020263672,54.736961364746094,46.536865234375,61.76047897338867
AL111924,80.9417953491211,54.600257873535156,57.49225616455078,63.54132843017578
AL111926,61.87399673461914,49.8135871887207,58.723976135253906,62.952938079833984
AL111931,77.76590728759766,57.1402702331543,58.795589447021484,80.75751495361328
AL111932,67.996337890625,59.13481140136719,58.87309646606445,55.90498733520508
AL111933,71.99768829345703,77.23238372802734,63.452064514160156,32.119873046875
AL111934,51.3035888671875,58.017093658447266,57.705265045166016,64.9139404296875
AL111936,72.45097351074219,53.90114974975586,50.66938400268555,63.652565002441406
AL111937,74.23624420166016,58.36423110961914,47.61530303955078,48.98183822631836
AL111942,51.11378860473633,44.65517044067383,41.89601135253906,47.06523132324219
AL111944,84.32652282714844,55.483787536621094,30.53121566772461,59.885616302490234
AL111945,71.79310607910156,69.7828369140625,89.67012023925781,80.7142333984375
AL111949,78.08836364746094,76.94415283203125,77.38861083984375,63.518367767333984
AL111950,71.60974884033203,65.0667953491211,75.43791198730469,73.70621490478516
AL111951,51.42290496826172,64.00989532470703,47.55388259887695,81.189697265625
AL111952,39.63488006591797,59.155555725097656,45.38193130493164,28.073091506958008
AL111953,76.81438446044922,71.9909439086914,53.22589874267578,71.83643341064453
AL111954,68.12930297851562,47.82981872558594,58.33226013183594,55.42003631591797
AL111955,58.57704162597656,49.495872497558594,55.49228286743164,58.8974723815918
AL111956,59.73603820800781,67.05403137207031,55.73579406738281,57.67013168334961
AL111958,65.0035171508789,62.54825210571289,52.93915557861328,70.79003143310547
AL111959,75.05701446533203,63.53119659423828,52.10990905761719,54.89799118041992
AL111961,82.55731964111328,77.70858764648438,26.084611892700195,12.476776123046875
AL111964,79.50164794921875,78.29608917236328,76.80055236816406,78.77140808105469
AL111966,59.240596771240234,42.758338928222656,52.59176254272461,13.996892929077148
AL111967,63.22763442993164,50.868743896484375,55.86175537109375,58.81194305419922
AL111970,79.18732452392578,57.88656997680664,54.39165115356445,70.73959350585938
AL111971,68.79411315917969,68.11841583251953,54.09959030151367,60.50035858154297
AL111972,62.76209259033203,47.2357177734375,65.23627471923828,61.081050872802734
AL111973,80.26214599609375,69.49173736572266,73.76628112792969,58.86250686645508
AL111974,83.47309875488281,82.09019470214844,82.89844512939453,73.34817504882812
AL111975,76.20690155029297,68.93170166015625,72.2804183959961,66.73393249511719
AL111976,73.1032485961914,55.95838165283203,67.6181640625,65.57708740234375
AL111977,74.85025787353516,74.58908081054688,76.20033264160156,77.43577575683594
AL111978,57.17136764526367,57.22926330566406,43.57591247558594,42.18170928955078
AL111979,69.99000549316406,99.99000549316406,48.25,68.25999450683594
AL111980,52.25,31.739990234375,45.5,39.25
AL111981,62.0,29.989990234375,16.489990234375,21.75
AL111984,81.24000549316406,51.0,70.99000549316406,45.5
AL111985,45.0,24.0,51.0,21.75
AL111987,17.25,28.739990234375,29.489990234375,10.5
AL111988,83.74000549316406,12.75,42.5,12.25
AL111989,68.24000549316406,63.5,67.99000549316406,28.25
AL111990,21.25,9.75,47.75,40.5
AL111991,41.75,10.75,1.25,14.5
AL111994,14.25,39.75,25.75,19.0
AL111995,57.0,18.0,36.0,39.25
AL111996,59.75,65.74000549316406,55.5,57.5
AL111998,72.74000549316406,72.75999450683594,25.0,45.75
AL111999,42.5,60.75,25.239990234375,13.239990234375
AL112000,46.0,62.75,85.25,40.25
AL112001,25.5,20.5,24.0,26.75
AL112002,48.25,48.25,9.25,15.5
AL112003,49.75,21.0,40.25,30.5
AL112004,50.5,9.0,25.5,47.75
AL112005,70.5,32.25,26.0,33.25
AL112007,28.25,27.25,54.25,31.0
AL112008,68.0,9.5,50.75,52.0
AL112009,78.99000549316406,89.24000549316406,76.0,64.74000549316406
AL112010,67.24000549316406,54.25,26.0,51.0
AL112011,27.0,19.0,30.989990234375,43.75
AL112012,49.75,8.0,17.25,29.0
AL112013,16.5,4.239990234375,16.0,23.25
AL112015,45.0,29.0,5.75,53.0
AL112016,65.5,29.75,44.25,86.75
AL112017,34.25,34.75,26.5,67.0
AL112018,12.5,13.0,25.5,11.5
AL112019,59.75,16.5,58.5,55.75
AL112020,47.5,66.25,67.0,47.75
AL112021,16.75,16.5,19.25,41.5
AL112022,8.25,12.75,12.0,30.25
AL112023,93.25,50.5,24.0,25.25
AL112024,32.5,29.75,32.75,53.75
AL121878,58.51402282714844,31.32931137084961,53.432647705078125,40.71519470214844
AL121886,86.57946014404297,47.68760681152344,72.17575073242188,73.85197448730469
AL121887,79.50667572021484,71.33146667480469,50.53520584106445,76.43885040283203
AL121893,40.483455657958984,46.073177337646484,32.73133087158203,67.95826721191406
AL121901,34.20018768310547,40.26327896118164,67.64507293701172,58.84813690185547
AL121909,87.23007202148438,84.20500183105469,78.5791244506836,80.2303466796875
AL121916,63.150787353515625,60.133338928222656,35.067955017089844,34.995689392089844
AL121931,71.80958557128906,68.72457122802734,68.78120422363281,77.44970703125
AL121932,47.56532669067383,45.26112365722656,52.04180908203125,48.60509490966797
AL121933,78.04075622558594,47.57138442993164,67.70487213134766,53.713592529296875
AL121934,66.10697174072266,55.909175872802734,55.81170654296875,58.80046081542969
AL121936,34.04600524902344,42.32313919067383,43.51869583129883,33.872772216796875
AL121944,60.48247528076172,75.35371398925781,67.20523071289062,22.13949203491211
AL121949,54.554107666015625,42.58856964111328,53.123992919921875,42.126991271972656
AL121950,60.581512451171875,42.923606872558594,51.89983367919922,30.472742080688477
AL121951,61.34397888183594,72.40718841552734,52.73171615600586,78.76032257080078
AL121953,73.51036071777344,60.023040771484375,75.25151824951172,79.33660888671875
AL121954,72.52740478515625,56.51871109008789,63.68236541748047,73.33000183105469
AL121955,44.57150650024414,61.70960235595703,44.87663269042969,24.402103424072266
AL121956,59.256649017333984,29.809707641601562,22.62006187438965,79.00719451904297
AL121958,61.38494110107422,40.87076950073242,68.7713623046875,65.13299560546875
AL121959,63.38795852661133,57.42293930053711,41.716880798339844,67.31871032714844
AL121961,66.0159683227539,62.034690856933594,66.17293548583984,83.12930297851562
AL121964,79.95162200927734,75.09552001953125,72.36018371582031,75.23824310302734
AL121966,84.56158447265625,67.04072570800781,71.40347290039062,60.66672897338867
AL121967,75.53443145751953,69.56001281738281,44.24372482299805,63.7070198059082
AL121968,74.60720825195312,73.14315032958984,68.00477600097656,55.56779861450195
AL121969,87.4593505859375,36.169029235839844,61.76443862915039,48.30415725708008
AL121970,74.03174591064453,55.3462028503418,60.52745819091797,66.97728729248047
AL121971,70.96907806396484,64.4493408203125,71.02490234375,79.78130340576172
AL121972,63.24132537841797,49.053932189941406,46.70474624633789,37.18992614746094
AL121973,72.51927947998047,77.10293579101562,73.59614562988281,78.33621215820312
AL121974,49.494903564453125,11.69294261932373,64.7762222290039,60.78771209716797
AL121975,63.41349411010742,48.78936767578125,54.406856536865234,57.39733123779297
AL121976,49.794281005859375,59.30576705932617,26.897125244140625,71.62834930419922
AL121977,82.0226058959961,65.31573486328125,46.218387603759766,51.889686584472656
AL121978,61.880279541015625,63.256534576416016,64.41182708740234,46.30845642089844
AL121979,48.25,39.5,35.5,44.0
AL121980,30.489990234375,80.74000549316406,57.0,66.99000549316406
AL121981,53.75,47.0,35.75,34.25
AL121984,76.0,31.489990234375,24.25,38.5
AL121985,66.99000549316406,26.989990234375,41.5,51.25
AL121987,80.25,29.489990234375,27.739990234375,45.0
AL121988,88.24000549316406,34.5,9.25,34.0
AL121989,32.75,24.75,90.99000549316406,47.0
AL121990,40.75,38.0,48.5,62.5
AL121991,60.0,32.75,27.989990234375,44.0
AL121994,76.99000549316406,91.99000549316406,24.989990234375,22.5
AL121995,71.75999450683594,52.0,45.75,31.489990234375
AL121996,80.5,48.25,40.5,85.49000549316406
AL121998,62.5,25.5,22.5,3.75
AL121999,7.739990234375,0.0,10.0,18.5
AL122000,32.75,21.5,65.99000549316406,61.5
AL122001,51.5,28.25,45.75,5.75
AL122002,40.0,35.5,49.0,28.0
AL122003,45.75,53.5,53.25,40.25
AL122004,89.25,63.75,57.5,65.5
AL122005,43.5,37.0,13.0,23.5
AL122007,35.75,34.0,22.25,79.25
AL122008,67.0,7.5,25.75,31.25
AL122010,69.49000549316406,84.99000549316406,64.0,49.0
AL122011,80.24000549316406,76.74000549316406,92.99000549316406,58.5
AL122012,55.25,60.25,84.5,66.75
AL122013,67.49000549316406,6.0,35.5,75.99000549316406
AL122015,28.75,28.5,13.0,14.0
AL122016,88.5,70.5,56.0,50.75
AL122017,20.25,53.25,66.0,38.0
AL122018,31.0,93.0,53.0,74.25
AL122019,41.5,29.75,17.0,30.0
AL122020,68.25,37.5,67.5,66.75
AL122021,73.25,60.5,45.0,70.75
AL122022,54.75,54.25,22.75,24.5
AL122023,22.5,38.25,22.5,41.5
AL122024,60.75,48.5,4.5,16.0
AL131887,42.52935791015625,25.68827247619629,59.13003158569336,76.13705444335938
AL131901,43.91575622558594,52.32563018798828,62.27567672729492,64.79542541503906
AL131916,61.260555267333984,64.47725677490234,77.42632293701172,49.32953643798828
AL131931,62.83649444580078,73.33457946777344,10.11938190460205,62.36467742919922
AL131932,59.112125396728516,46.59227752685547,22.83329200744629,23.74338150024414
AL131933,70.09259033203125,73.8541259765625,63.461883544921875,67.99411010742188
AL131934,68.94983673095703,60.38583755493164,48.6849250793457,27.751266479492188
AL131936,63.95138931274414,64.079345703125,75.21549224853516,60.61588668823242
AL131944,79.72782135009766,67.29910278320312,63.05415344238281,47.758033752441406
AL131949,66.80552673339844,54.76691436767578,61.133209228515625,62.59907913208008
AL131950,31.06912612915039,31.049278259277344,35.427547454833984,44.61698913574219
AL131953,60.93425369262695,74.54681396484375,34.20370864868164,44.99690628051758
AL131954,54.30153274536133,33.24143600463867,69.84134674072266,49.58890914916992
AL131955,81.86785125732422,82.15960693359375,82.38768768310547,74.84549713134766
AL131959,55.12712478637695,19.246047973632812,35.59160614013672,49.65058898925781
AL131964,78.73741149902344,77.46192932128906,43.7358512878418,54.77061462402344
AL131966,45.142120361328125,46.61925506591797,52.75632858276367,64.27456665039062
AL131967,57.503292083740234,42.214874267578125,41.184532165527344,47.56380844116211
AL131968,83.75198364257812,71.55034637451172,67.35153198242188,53.41549301147461
AL131969,61.39308166503906,58.798988342285156,51.6749267578125,50.243736267089844
AL131970,63.91844940185547,65.29341125488281,54.474945068359375,46.09969711303711
AL131971,64.51785278320312,67.65662384033203,64.3990478515625,52.01419448852539
AL131972,73.42933654785156,45.772865295410156,74.45995330810547,59.78745651245117
AL131973,84.53970336914062,58.43751907348633,77.75711822509766,53.56350326538086
AL131974,56.007904052734375,63.18731689453125,63.312767028808594,27.46908187866211
AL131975,50.520179748535156,52.67181396484375,38.77341842651367,38.45161819458008
AL131976,54.86961364746094,56.55629348754883,46.1984977722168,51.6611328125
AL131977,49.34719467163086,56.65366744995117,61.0231819152832,62.292152404785156
AL131978,73.87862396240234,56.22312927246094,73.86355590820312,54.123802185058594
AL131979,46.75,40.0,46.75,30.489990234375
AL131980,59.0,68.49000549316406,26.75,23.5
AL131981,81.24000549316406,47.75,3.489990234375,59.25
AL131984,31.739990234375,28.489990234375,57.25,16.0
AL131985,63.25,74.00999450683594,27.0,66.99000549316406
AL131987,46.5,47.5,41.0,31.489990234375
AL131988,48.0,52.75,19.25,46.75
AL131989,39.5,71.74000549316406,52.25,57.0
AL131990,48.75,29.489990234375,24.5,44.75
AL131995,53.0,85.49000549316406,48.0,52.75
AL131996,62.25,89.99000549316406,81.24000549316406,65.24000549316406
AL131998,56.25,33.0,43.5,20.989990234375
AL131999,59.5,40.5,41.75,41.5
AL132000,61.5,58.5,51.0,22.0
AL132001,55.5,21.5,60.5,13.25
AL132002,8.75,47.75,23.0,42.5
AL132003,33.75,46.75,27.75,32.5
AL132004,70.5,62.0,40.0,28.25
AL132005,15.75,32.0,4.239990234375,46.0
AL132007,41.25,13.25,18.0,49.25
AL132008,60.5,51.5,56.0,45.5
AL132010,47.5,54.5,42.25,40.25
AL132011,54.0,20.25,24.989990234375,33.0
AL132012,50.75,27.25,16.0,13.25
AL132013,26.989990234375,9.75,25.989990234375,25.75
AL132016,51.25,44.25,34.5,57.25
AL132017,65.25,46.75,45.5,35.75
AL132018,56.75,4.75,36.0,18.0
AL132019,52.75,19.25,71.25,65.75
AL132020,32.75,6.0,45.5,14.75
AL132021,82.75,12.25,55.5,54.25
AL132022,48.75,28.75,58.75,41.75
AL132023,63.25,15.75,34.25,24.0
AL132024,82.5,71.25,36.5,60.0
AL141887,50.94306564331055,19.59307098388672,26.980772018432617,57.0489616394043
AL141916,56.54812240600586,67.42346954345703,68.52754211425781,58.5462646484375
AL141932,64.39828491210938,72.25814056396484,55.07533264160156,66.43170166015625
AL141933,71.427001953125,75.60753631591797,71.76848602294922,69.20072174072266
AL141936,74.79196166992188,52.1855354309082,55.42169952392578,55.599796295166016
AL141944,86.33367156982422,71.94280242919922,73.20922088623047,59.48377227783203
AL141949,71.52874755859375,44.160648345947266,27.592134475708008,51.588157653808594
AL141950,45.96842575073242,41.27861785888672,67.19137573242188,48.59754943847656
AL141953,68.44032287597656,19.372783660888672,8.991962432861328,66.46128845214844
AL141954,79.0803451538086,66.97112274169922,54.59758377075195,65.8966064453125
AL141959,58.863624572753906,49.38242721557617,69.7364730834961,29.67670440673828
AL141966,39.525634765625,51.47890853881836,46.1529541015625,38.00611114501953
AL141967,84.72647094726562,61.0683708190918,48.2978401184082,44.683963775634766
AL141968,75.41814422607422,61.85197067260742,61.685020446777344,66.80076599121094
AL141970,54.604827880859375,61.39603805541992,60.88665771484375,57.46841049194336
AL141971,66.99066162109375,54.77539825439453,67.71475982666016,47.18225860595703
AL141972,47.18183517456055,66.14165496826172,37.18621063232422,53.04178237915039
AL141973,81.92991638183594,47.21466064453125,27.95343017578125,64.82291412353516
AL141974,60.353240966796875,60.02919006347656,56.71776580810547,56.68351745605469
AL141975,87.13655853271484,46.5045051574707,54.63859939575195,59.031982421875
AL141976,68.01994323730469,64.02579498291016,72.4359359741211,31.02145767211914
AL141977,76.68875122070312,67.7401123046875,45.581016540527344,55.505767822265625
AL141978,75.20603942871094,69.770263671875,62.33182144165039,66.4195556640625
AL141979,62.0,64.49000549316406,57.0,38.75
AL141980,17.5,9.5,23.25,4.739990234375
AL141981,47.25,19.5,18.5,31.739990234375
AL141984,12.989990234375,48.75,20.75,51.25
AL141985,69.75999450683594,87.49000549316406,28.739990234375,25.25
AL141987,96.74000549316406,52.0,32.25,56.5
AL141988,50.0,4.739990234375,47.5,4.5
AL141989,60.25,34.25,43.25,57.5
AL141990,57.75,6.989990234375,8.75,21.75
AL141995,50.5,9.0,18.75,26.5
AL141998,25.25,24.75,10.75,35.0
AL141999,7.75,10.75,8.5,8.739990234375
AL142000,41.0,76.25,53.75,47.5
AL142001,24.25,59.5,25.0,10.5
AL142002,58.75,40.75,40.75,48.75
AL142003,55.75,39.5,43.5,54.25
AL142004,72.5,48.5,41.25,29.25
AL142005,50.25,38.75,62.75,24.25
AL142007,82.25,64.75,41.25,44.5
AL142008,63.25,15.0,43.5,33.5
AL142010,26.5,50.5,35.5,61.75
AL142011,52.25,54.0,65.74000549316406,61.5
AL142012,48.75,14.75,27.75,30.0
AL142013,67.74000549316406,29.239990234375,20.989990234375,34.25
AL142016,43.0,33.75,21.0,45.25
AL142017,80.25,58.0,94.0,60.0
AL142018,54.5,55.75,33.75,57.25
AL142019,35.0,25.25,53.75,21.5
AL142020,30.0,21.25,42.0,46.25
AL142021,73.0,65.5,51.0,62.5
AL142022,64.25,32.0,7.75,39.75
AL142023,63.75,40.25,14.0,21.75
AL142024,76.25,57.5,62.0,47.0
AL151887,69.03874206542969,57.063087463378906,58.346214294433594,58.33652877807617
