code,sst_minus_0_days,sst_minus_3_days,sst_minus_7_days,sst_minus_14_days
AL081909,301.3282775878906,301.49053955078125,301.7040710449219,301.75775146484375
AL081916,300.1107177734375,300.040283203125,299.96533203125,299.8739929199219
AL081923,301.6814270019531,301.7685241699219,301.9202575683594,302.1106262207031
AL081924,302.3050231933594,302.32452392578125,302.44744873046875,302.569091796875
AL081926,300.0898132324219,300.18292236328125,300.2788391113281,300.65380859375
AL081927,299.9574279785156,299.9734802246094,300.0758056640625,300.3817443847656
AL081931,301.3518371582031,301.3111877441406,301.3245849609375,301.3359375
AL081932,302.41461181640625,302.51483154296875,302.6441345214844,302.6720886230469
AL081933,300.6773986816406,300.7503356933594,300.66448974609375,300.59442138671875
AL081934,301.6690368652344,301.68701171875,301.6919860839844,301.6934509277344
AL081935,296.74969482421875,296.8355712890625,297.2146911621094,297.8133850097656
AL081936,303.2049865722656,303.2682800292969,303.240234375,303.0906982421875
AL081937,300.7345275878906,300.9486999511719,300.99005126953125,300.818359375
AL081938,298.9180603027344,299.1940002441406,299.53436279296875,299.9346923828125
AL081940,301.916748046875,302.1028747558594,302.1722412109375,302.2693176269531
AL081942,302.10089111328125,302.1959533691406,302.201904296875,302.1854553222656
AL081943,301.4403076171875,301.45672607421875,301.35736083984375,301.52239990234375
AL081944,303.23431396484375,303.0958251953125,303.0086975097656,303.000244140625
AL081945,302.74371337890625,302.7561950683594,302.7196350097656,302.6248779296875
AL081947,297.26470947265625,297.5859069824219,297.7145690917969,297.8838806152344
AL081948,302.2278747558594,302.3008117675781,302.3711853027344,302.4521484375
AL081949,300.0813903808594,300.0816955566406,300.1591491699219,300.07763671875
AL081950,301.889892578125,302.00250244140625,302.12738037109375,302.1509094238281
AL081951,301.8653259277344,302.0652770996094,302.1358947753906,302.21173095703125
AL081952,300.8473815917969,300.9628601074219,300.8636779785156,300.6827697753906
AL081953,302.8882751464844,302.92437744140625,303.00537109375,303.1224365234375
AL081954,301.47052001953125,301.5096130371094,301.54510498046875,301.38873291015625
AL081955,300.9270935058594,300.78533935546875,300.65478515625,300.52593994140625
AL081956,299.3365783691406,299.2449645996094,300.06719970703125,300.279296875
AL081957,300.9998779296875,301.1178283691406,301.1590881347656,301.27056884765625
AL081958,301.24407958984375,301.34368896484375,301.44189453125,301.56109619140625
AL081959,302.26123046875,302.28607177734375,302.2928161621094,302.2037048339844
AL081960,300.5881652832031,300.57037353515625,300.4811706542969,300.06317138671875
AL081961,302.59228515625,302.7055358886719,302.75933837890625,302.80426025390625
AL081963,300.4543151855469,300.5618896484375,301.01409912109375,301.93194580078125
AL081964,301.200439453125,301.226318359375,301.3113708496094,301.23675537109375
AL081965,299.7568054199219,299.92974853515625,300.1228332519531,299.99737548828125
AL081966,302.5381164550781,302.6475830078125,302.7295837402344,302.7969970703125
AL081968,299.724853515625,299.5220642089844,299.2928466796875,299.113037109375
AL081969,300.4024963378906,300.28912353515625,300.17388916015625,300.0058898925781
AL081970,300.877197265625,300.89971923828125,300.9488220214844,301.1044921875
AL081971,300.4588623046875,300.5010681152344,300.4278259277344,300.2713928222656
AL081972,301.7704772949219,301.63665771484375,301.4774169921875,301.5123596191406
AL081973,302.52752685546875,302.5658874511719,302.6147766113281,302.624267578125
AL081974,302.500732421875,302.5413818359375,302.5797424316406,302.5819396972656
AL081975,299.916748046875,300.2013854980469,300.4627380371094,300.13262939453125
AL081976,303.14263916015625,303.1628112792969,303.0054931640625,302.6845703125
AL081977,300.9394836425781,300.9396667480469,300.942138671875,300.806640625
AL081978,302.76776123046875,302.88897705078125,302.95758056640625,303.07464599609375
AL081979,300.71929931640625,300.63623046875,300.5835266113281,300.4764099121094
AL081980,299.7063903808594,299.64044189453125,299.5408935546875,299.3794250488281
AL081981,302.2763366699219,302.4894104003906,302.2510681152344,302.0254211425781
AL081982,301.42999877929685,301.419998550415,301.4699996948242,300.6999992370605
AL081984,300.0299991607666,300.5099987030029,299.9499992370605,300.54999961853025
AL081985,301.2599987030029,301.49000015258787,302.0999988555908,302.3200000762939
AL081986,300.5299991607666,300.58999862670896,301.11999931335447,300.22999992370603
AL081987,301.70999946594236,302.08000030517576,301.1600002288818,301.9
AL081988,302.08999862670896,302.9,302.1600002288818,301.86999931335447
AL081989,299.7599987030029,299.6899990081787,300.38999977111814,299.54999961853025
AL081990,300.33999862670896,299.9499992370605,300.63999977111814,299.83000030517576
AL081991,301.38999977111814,301.4,300.65,301.22999992370603
AL081992,301.51999893188474,301.2599987030029,300.20999946594236,301.26999893188474
AL081993,299.99999847412107,300.919998550415,301.5099987030029,301.0999988555908
AL081994,301.4100002288818,301.36999931335447,302.35999908447263,302.17999877929685
AL081995,302.11999931335447,303.74999847412107,303.419998550415,302.5299991607666
AL081996,299.8099998474121,299.70999946594236,299.9499992370605,298.92999877929685
AL081997,300.919998550415,301.33999862670896,301.2599987030029,301.58999862670896
AL081998,300.7199996948242,302.3799995422363,302.6600002288818,302.7899993896484
AL081999,301.51999893188474,300.86999931335447,301.85999908447263,301.9499992370605
AL082000,299.35999908447263,300.2899993896484,300.51999893188474,299.17999877929685
AL082001,301.5299991607666,301.9399990081787,303.0399993896484,303.0299991607666
AL082002,301.4499992370605,301.85999908447263,301.7799991607666,301.70999946594236
AL082003,302.63999977111814,302.3799995422363,303.10999908447263,303.2899993896484
AL082004,302.10999908447263,302.2799991607666,302.1899990081787,301.24999847412107
AL082005,300.9100002288818,301.4699996948242,301.7599987030029,302.24000015258787
AL082006,301.67999877929685,301.35999908447263,301.33999862670896,301.5599998474121
AL082007,300.8099998474121,300.7199996948242,300.49999847412107,299.72999992370603
AL082008,301.6299995422363,301.63999977111814,301.76999893188474,300.9399990081787
AL082009,300.85999908447263,301.4499992370605,301.42999877929685,300.58999862670896
AL082010,301.0099987030029,301.11999931335447,300.92999877929685,300.85999908447263
AL082011,302.35999908447263,302.0700000762939,302.17999877929685,302.24999847412107
AL082012,301.1999992370605,301.45999946594236,301.22999992370603,301.29999961853025
AL082013,302.20999946594236,302.5799983978271,302.0399993896484,302.3200000762939
AL082014,301.36999931335447,301.65,300.8499988555908,301.72999992370603
AL082015,300.8099998474121,301.72999992370603,302.0999988555908,301.49999847412107
AL082016,302.38999977111814,303.0799983978271,303.3299983978271,302.54999961853025
AL082017,302.0700000762939,302.1600002288818,302.17999877929685,302.0099987030029
AL082018,300.70999946594236,300.6899990081787,300.70999946594236,301.5700000762939
AL082019,300.70999946594236,299.9699996948242,300.7599987030029,299.4100002288818
AL082020,302.6899990081787,302.85999908447263,303.60999908447263,303.3799995422363
AL082021,300.6999992370605,300.669998550415,300.6999992370605,300.0399993896484
AL082022,301.169998550415,301.3099998474121,301.0999988555908,301.7199996948242
AL082023,302.70999946594236,302.7799991607666,303.0099987030029,302.9699996948242
AL091863,295.945068359375,298.82379150390625,298.5758056640625,301.22930908203125
AL091867,300.4699401855469,300.598388671875,300.6512451171875,300.8435974121094
AL091869,302.05218505859375,302.06365966796875,302.1601867675781,302.2020568847656
AL091870,301.3313293457031,301.3575744628906,301.40911865234375,302.6748046875
AL091878,301.3476867675781,301.4444885253906,301.4877014160156,301.40960693359375
AL091880,301.74713134765625,301.8078308105469,301.83489990234375,302.0045471191406
AL091886,301.47100830078125,301.6394958496094,301.79022216796875,301.77520751953125
AL091887,301.8654479980469,301.9083251953125,302.0945129394531,302.1697082519531
AL091888,300.1502380371094,300.2969055175781,300.483154296875,300.8279724121094
AL091889,302.8221435546875,302.8590087890625,302.954833984375,303.1372375488281
AL091891,301.9444885253906,302.0299072265625,302.08843994140625,302.1597595214844
AL091892,299.58209228515625,299.6688232421875,299.8760986328125,300.2618408203125
AL091893,300.6775207519531,300.7284240722656,300.6129150390625,300.3968505859375
AL091898,301.8844299316406,301.8809509277344,301.78857421875,301.5838623046875
AL091899,301.981201171875,302.0687255859375,302.07086181640625,301.9504699707031
AL091901,300.712158203125,300.7870788574219,300.603515625,300.78369140625
AL091903,301.4736022949219,301.5128173828125,301.61376953125,301.6361999511719
AL091906,298.6607666015625,298.7117614746094,298.69744873046875,298.5965576171875
AL091908,301.7173767089844,301.793701171875,301.79608154296875,301.50433349609375
AL091909,300.0499267578125,300.146484375,300.0439758300781,300.0264892578125
AL091916,301.26739501953125,301.35107421875,301.5071105957031,301.5662841796875
AL091923,300.80767822265625,300.7960205078125,300.8669738769531,300.9231872558594
AL091924,300.9252624511719,301.09381103515625,301.23980712890625,302.0050354003906
AL091926,301.65234375,301.6846923828125,301.85089111328125,302.0379333496094
AL091931,301.4561462402344,301.4735107421875,301.6230773925781,302.1048889160156
AL091932,302.5015563964844,302.58367919921875,302.43963623046875,302.3565979003906
AL091933,301.54412841796875,301.51470947265625,301.5212707519531,301.48187255859375
AL091934,300.697509765625,300.6523742675781,300.55535888671875,300.2663879394531
AL091936,302.0350341796875,302.06524658203125,302.0986328125,302.0403137207031
AL091937,302.5137634277344,302.6455383300781,302.7550964355469,302.89288330078125
AL091938,300.8424377441406,300.82012939453125,300.9296569824219,301.19219970703125
AL091940,302.15130615234375,302.2734375,302.327880859375,302.354736328125
AL091942,299.5533752441406,299.74139404296875,300.2563781738281,301.0831298828125
AL091943,302.1250915527344,302.1070556640625,302.0757751464844,302.1235046386719
AL091944,300.2777404785156,300.2306823730469,300.10443115234375,299.91351318359375
AL091945,302.154296875,302.2187194824219,302.24713134765625,302.14031982421875
AL091947,301.76470947265625,301.8233642578125,301.9145812988281,301.8213806152344
AL091948,302.25213623046875,302.3417663574219,302.3963623046875,302.5404052734375
AL091949,302.3892822265625,302.4762268066406,302.64385986328125,302.734130859375
AL091950,301.8888244628906,302.0952453613281,302.3774108886719,302.55242919921875
AL091951,302.6571350097656,302.7231750488281,302.8101501464844,302.830078125
AL091952,301.0858154296875,301.0973815917969,301.0898132324219,301.0503234863281
AL091953,302.1821594238281,302.20977783203125,302.1666259765625,301.8169250488281
AL091954,299.7562561035156,299.831787109375,299.887939453125,300.2475891113281
AL091955,301.9268493652344,301.9866943359375,302.0966796875,301.97711181640625
AL091956,299.54345703125,299.08245849609375,298.5863952636719,298.9587097167969
AL091958,301.0620422363281,301.069091796875,301.2243957519531,301.4122619628906
AL091959,300.92608642578125,301.0266418457031,301.148681640625,300.892822265625
AL091961,302.1414489746094,302.17620849609375,302.16876220703125,302.4621276855469
AL091963,301.4691162109375,301.5040283203125,301.5552978515625,301.62066650390625
AL091964,300.2955627441406,300.3547668457031,300.29815673828125,300.0950622558594
AL091965,300.54388427734375,300.65655517578125,300.7560119628906,300.824951171875
AL091966,301.3210144042969,301.2418212890625,301.1950378417969,301.2012634277344
AL091968,300.880615234375,301.11688232421875,301.3685607910156,301.820556640625
AL091969,302.6650085449219,302.5766296386719,302.4863586425781,302.41839599609375
AL091970,300.9015197753906,300.7992858886719,300.5773010253906,300.2247314453125
AL091971,300.1788024902344,300.1497802734375,300.0859680175781,299.78076171875
AL091972,301.881103515625,301.7489929199219,301.78662109375,301.6138916015625
AL091973,298.48541259765625,298.8399658203125,296.8525390625,298.02728271484375
AL091974,301.73883056640625,301.7821350097656,301.910400390625,301.6591796875
AL091975,300.512451171875,300.52520751953125,300.6029052734375,300.4083557128906
AL091976,300.755126953125,300.62530517578125,300.3804931640625,300.2845764160156
AL091977,302.385498046875,302.37060546875,302.39178466796875,302.5546875
AL091978,302.655517578125,302.7188415527344,302.75848388671875,302.633056640625
AL091979,300.8616027832031,300.9064025878906,300.9182434082031,300.7951354980469
AL091980,299.91937255859375,299.8780822753906,299.8063659667969,299.7408752441406
AL091981,299.42041015625,299.414794921875,299.7359313964844,299.71453857421875
AL091984,301.8200000762939,301.8799995422363,303.1600002288818,302.1299995422363
AL091985,300.15,301.13999977111814,299.49999847412107,300.4100002288818
AL091986,300.35999908447263,300.86999931335447,300.79999961853025,300.38999977111814
AL091987,301.83999862670896,302.0599998474121,302.9699996948242,302.86999931335447
AL091988,300.51999893188474,301.49000015258787,300.1899990081787,301.6899990081787
AL091989,301.20999946594236,301.04999961853025,301.51999893188474,301.67999877929685
AL091990,300.2599987030029,300.35999908447263,301.10999908447263,299.4399990081787
AL091991,302.8799995422363,302.8200000762939,302.5099987030029,302.1899990081787
AL091992,301.3099998474121,301.0700000762939,301.54999961853025,301.72999992370603
AL091993,300.8200000762939,300.7799991607666,301.0999988555908,301.24000015258787
AL091994,300.7899993896484,301.11999931335447,300.20999946594236,299.6299995422363
AL091995,300.51999893188474,300.4100002288818,300.0999988555908,300.74999847412107
AL091996,301.11999931335447,301.7899993896484,302.65,299.86999931335447
AL091997,302.11999931335447,302.0399993896484,301.6999992370605,302.08000030517576
AL091998,300.47999992370603,299.83999862670896,301.0700000762939,301.61999931335447
AL091999,299.61999931335447,300.3200000762939,300.7899993896484,300.22999992370603
AL092000,302.08999862670896,303.5299991607666,303.6600002288818,302.61999931335447
AL092001,301.08000030517576,302.0099987030029,301.88999977111814,301.4100002288818
AL092002,302.3299983978271,303.15,302.45999946594236,302.5700000762939
AL092003,301.83999862670896,302.11999931335447,301.8200000762939,301.65
AL092004,301.3200000762939,301.04999961853025,300.9699996948242,300.5599998474121
AL092005,300.01999893188474,299.83999862670896,300.4499992370605,300.29999961853025
AL092006,300.08999862670896,300.74999847412107,300.47999992370603,300.70999946594236
AL092007,302.86999931335447,303.169998550415,303.169998550415,302.7799991607666
AL092008,300.54999961853025,300.33999862670896,299.3799995422363,299.47999992370603
AL092009,291.8099998474121,292.1899990081787,289.4100002288818,289.15
AL092010,301.17999877929685,300.65,301.08000030517576,301.63999977111814
AL092011,301.97999992370603,301.79999961853025,301.85999908447263,301.58999862670896
AL092012,300.99000015258787,300.0599998474121,300.6600002288818,300.1299995422363
AL092013,300.99000015258787,301.4699996948242,300.6899990081787,300.10999908447263
AL092014,301.61999931335447,302.13999977111814,302.99000015258787,302.51999893188474
AL092015,301.7899993896484,301.45999946594236,301.8499988555908,300.54999961853025
AL092016,302.51999893188474,303.10999908447263,302.7799991607666,303.3799995422363
AL092017,301.24000015258787,301.0099987030029,300.61999931335447,300.3799995422363
AL092018,300.42999877929685,300.7199996948242,300.20999946594236,300.3200000762939
AL092019,302.13999977111814,302.45999946594236,302.4100002288818,303.11999931335447
AL092020,301.72999992370603,302.169998550415,301.9399990081787,300.9100002288818
AL092021,301.99000015258787,302.10999908447263,302.60999908447263,302.29999961853025
AL092022,302.45999946594236,302.51999893188474,302.49999847412107,302.6299995422363
AL092023,304.4399990081787,304.5399993896484,304.8299983978271,304.70999946594236
AL092024,302.9,303.22999992370603,303.54999961853025,303.01999893188474
AL101869,300.30712890625,300.36468505859375,300.61041259765625,300.5653381347656
AL101870,300.8896484375,300.9125671386719,300.9575500488281,301.888427734375
AL101878,300.9810485839844,301.1927490234375,301.26947021484375,301.3042297363281
AL101880,300.41668701171875,300.53851318359375,300.6876220703125,301.2728576660156
AL101886,302.17498779296875,302.2217102050781,302.20977783203125,302.2962951660156
AL101887,301.03277587890625,301.0029602050781,301.02301025390625,300.944580078125
AL101891,299.59820556640625,299.77557373046875,300.18218994140625,300.7601623535156
AL101893,302.3100280761719,302.3526611328125,302.4373779296875,302.41534423828125
AL101898,301.8150634765625,301.9071044921875,301.9615478515625,302.2054138183594
AL101899,302.27459716796875,302.2857666015625,302.3215026855469,302.3238525390625
AL101901,302.153076171875,302.0798034667969,302.0495910644531,301.9700927734375
AL101903,298.6614990234375,298.7047119140625,298.74609375,298.90289306640625
AL101906,301.25885009765625,301.20501708984375,301.14141845703125,301.0059814453125
AL101908,296.1918640136719,296.2910461425781,296.2393493652344,296.8955993652344
AL101909,301.2018127441406,301.31658935546875,301.3880615234375,302.021484375
AL101916,301.1588439941406,301.1617736816406,301.12542724609375,301.0326232910156
AL101924,301.7365417480469,301.7377624511719,301.81304931640625,302.0294494628906
AL101926,301.69232177734375,301.7485046386719,301.8699035644531,301.9971923828125
AL101931,301.7923583984375,301.8121337890625,301.8670349121094,301.97918701171875
AL101932,297.94769287109375,297.9890441894531,298.1454162597656,298.9891052246094
AL101933,302.80804443359375,302.4066162109375,302.9503173828125,302.4604797363281
AL101934,299.62860107421875,299.6197204589844,299.5772399902344,299.7511291503906
AL101936,300.6991271972656,300.60711669921875,300.5907287597656,300.63714599609375
AL101937,301.97052001953125,302.1190490722656,302.4052734375,302.55828857421875
AL101942,302.3437805175781,302.3658447265625,302.4425048828125,302.40582275390625
AL101943,302.2301025390625,302.17132568359375,302.17742919921875,302.2326354980469
AL101944,298.8067626953125,298.98687744140625,299.2943420410156,299.70831298828125
AL101945,301.7085266113281,301.78753662109375,301.9353942871094,302.25787353515625
AL101947,301.57196044921875,301.611572265625,301.5286865234375,301.5433349609375
AL101948,299.42584228515625,299.6352844238281,300.0359191894531,300.5703430175781
AL101949,301.83929443359375,301.91375732421875,301.8439025878906,301.68414306640625
AL101950,299.50555419921875,299.538818359375,299.5035095214844,299.3433837890625
AL101951,301.93408203125,301.961669921875,301.9801025390625,302.02618408203125
AL101952,302.39306640625,302.44781494140625,302.4327697753906,302.32330322265625
AL101953,301.1766052246094,301.35223388671875,301.45782470703125,301.4281921386719
AL101954,303.4562072753906,303.4350891113281,303.331787109375,303.00592041015625
AL101955,301.89532470703125,301.85491943359375,301.8360900878906,301.72283935546875
AL101956,300.3914794921875,300.38189697265625,300.4814453125,300.685791015625
AL101958,302.9482116699219,303.0516357421875,303.0609130859375,303.205078125
AL101959,301.94012451171875,302.04656982421875,302.21710205078125,302.3719787597656
AL101961,300.4753723144531,300.56494140625,300.6414489746094,300.65631103515625
AL101963,300.3727722167969,300.1844787597656,299.844482421875,299.121826171875
AL101964,302.966064453125,303.0044860839844,303.07275390625,303.1358947753906
AL101965,298.5876770019531,298.7742614746094,298.9546203613281,299.09161376953125
AL101966,301.79833984375,301.81988525390625,301.7880859375,301.6170654296875
AL101968,299.9351501464844,299.93548583984375,299.9044189453125,299.4229736328125
AL101970,300.1543884277344,300.12298583984375,300.1143493652344,300.01300048828125
AL101971,301.8966064453125,301.9156494140625,301.9519348144531,302.13739013671875
AL101972,299.5267639160156,299.53302001953125,299.6595458984375,299.57421875
AL101973,301.8115539550781,302.0130310058594,302.035400390625,302.0025329589844
AL101974,300.78887939453125,300.788818359375,300.80487060546875,300.835693359375
AL101975,300.6499328613281,300.7002258300781,300.9654235839844,301.0083923339844
AL101976,300.2945556640625,300.30389404296875,300.2126159667969,299.706787109375
AL101977,301.5188903808594,301.5951843261719,301.5956115722656,301.5642395019531
AL101978,301.5997314453125,301.5031433105469,301.4063415527344,301.2080078125
AL101979,298.3990783691406,299.5564270019531,298.96826171875,299.5951232910156
AL101980,299.1614990234375,299.01934814453125,298.7182922363281,298.48834228515625
AL101981,300.3027648925781,299.81524658203125,299.55828857421875,300.4140319824219
AL101984,300.5599998474121,301.76999893188474,301.61999931335447,302.10999908447263
AL101985,299.9699996948242,300.08000030517576,300.33000030517576,301.0999988555908
AL101986,299.5399993896484,300.10999908447263,300.29999961853025,300.5399993896484
AL101987,301.7899993896484,301.92999877929685,300.7799991607666,300.49999847412107
AL101988,301.70999946594236,302.3200000762939,301.38999977111814,301.1299995422363
AL101989,300.85999908447263,300.70999946594236,300.67999877929685,300.2599987030029
AL101990,301.0299991607666,300.42999877929685,300.1999992370605,300.4
AL101991,300.08999862670896,300.3099998474121,300.1299995422363,299.9699996948242
AL101992,299.26999893188474,299.5399993896484,300.04999961853025,300.86999931335447
AL101993,300.5099987030029,300.79999961853025,300.49999847412107,300.7799991607666
AL101994,301.72999992370603,302.1299995422363,302.22999992370603,301.88999977111814
AL101995,301.99000015258787,301.6999992370605,302.3200000762939,300.63999977111814
AL101996,301.8200000762939,302.5999988555908,302.2199996948242,303.0799983978271
AL101998,299.99000015258787,300.0099987030029,300.61999931335447,299.76999893188474
AL101999,301.4399990081787,303.0799983978271,302.92999877929685,303.169998550415
AL102000,300.58999862670896,301.01999893188474,300.86999931335447,301.08999862670896
AL102001,301.92999877929685,301.76999893188474,302.5299991607666,301.9
AL102002,302.4699996948242,302.17999877929685,302.5399993896484,301.76999893188474
AL102003,301.42999877929685,300.79999961853025,301.35999908447263,299.97999992370603
AL102004,298.8499988555908,298.7199996948242,299.74999847412107,298.6899990081787
AL102005,300.7799991607666,301.6999992370605,302.0700000762939,301.2199996948242
AL102006,299.42999877929685,299.85999908447263,300.92999877929685,300.49999847412107
AL102007,301.9,302.24999847412107,302.86999931335447,303.3499988555908
AL102008,300.04999961853025,300.1299995422363,300.0700000762939,299.76999893188474
AL102009,300.63999977111814,301.3099998474121,301.5399993896484,301.5700000762939
AL102010,,,,
AL102011,300.3099998474121,300.76999893188474,301.4399990081787,301.2799991607666
AL102012,300.5700000762939,301.20999946594236,300.5399993896484,300.92999877929685
AL102013,302.3499988555908,302.4100002288818,302.2899993896484,302.15
AL102015,301.169998550415,301.0700000762939,300.7199996948242,301.4
AL102016,301.0099987030029,300.95999946594236,300.8499988555908,301.26999893188474
AL102018,298.70999946594236,300.0700000762939,299.8200000762939,298.9399990081787
AL102019,301.4100002288818,300.9100002288818,301.8099998474121,301.65
AL102020,300.3099998474121,300.29999961853025,300.0700000762939,300.45999946594236
AL102021,301.2199996948242,301.10999908447263,300.67999877929685,301.47999992370603
AL102022,301.51999893188474,301.1299995422363,300.8499988555908,300.9100002288818
AL102023,302.17999877929685,302.99000015258787,303.0599998474121,303.88999977111814
AL102024,299.1899990081787,299.7799991607666,299.63999977111814,298.86999931335447
AL111870,301.3969421386719,301.52593994140625,301.78961181640625,302.0825500488281
AL111878,302.5673828125,302.749267578125,302.7957763671875,302.7524719238281
AL111880,299.80462646484375,299.8789978027344,300.0990295410156,300.7789001464844
AL111886,299.9368591308594,299.8551330566406,299.7327880859375,299.6609802246094
AL111887,302.2306213378906,302.2225036621094,302.14471435546875,301.9102783203125
AL111893,301.9922180175781,302.044677734375,302.0101318359375,302.0369567871094
AL111898,300.8968200683594,301.065673828125,301.21319580078125,301.2605285644531
AL111901,301.0380554199219,301.1589050292969,301.25738525390625,301.453125
AL111906,301.049072265625,301.1573486328125,301.27349853515625,301.1941223144531
AL111909,301.7476501464844,301.6954345703125,301.6724853515625,301.4672546386719
AL111916,300.31585693359375,300.3880310058594,300.4992980957031,300.2877502441406
AL111924,301.3179931640625,301.3714904785156,301.3970031738281,301.6795654296875
AL111926,301.5863342285156,301.65411376953125,301.6748046875,301.61669921875
AL111931,301.705810546875,301.8255615234375,301.9498291015625,302.02984619140625
AL111932,302.4395446777344,302.47210693359375,302.4275207519531,302.2875671386719
AL111933,301.5735778808594,301.6182556152344,301.46673583984375,301.1937255859375
AL111934,302.52862548828125,302.51971435546875,302.60223388671875,302.7386169433594
AL111936,302.802978515625,302.8366394042969,302.773681640625,302.605224609375
AL111937,298.1217041015625,298.30645751953125,298.4007263183594,298.6632080078125
AL111942,301.8232116699219,301.8698425292969,301.9468994140625,302.02520751953125
AL111944,301.9067687988281,301.974365234375,302.0693664550781,302.0708312988281
AL111945,301.51483154296875,301.53143310546875,301.4857177734375,301.6976623535156
AL111949,300.8308410644531,300.9292907714844,300.93927001953125,301.1563720703125
AL111950,301.97882080078125,302.0766296386719,302.17572021484375,302.26153564453125
AL111951,300.7958679199219,300.9715881347656,301.2669677734375,301.8042907714844
AL111952,299.91986083984375,300.1064453125,300.2675476074219,300.67529296875
AL111953,300.5877380371094,300.8560485839844,301.21112060546875,301.7099304199219
AL111954,302.4906311035156,302.569091796875,302.70751953125,302.769775390625
AL111955,300.2299499511719,300.209228515625,300.319580078125,300.31170654296875
AL111956,299.90570068359375,300.3598937988281,300.83489990234375,300.9599609375
AL111958,300.4119567871094,299.90570068359375,299.5472412109375,299.63409423828125
AL111959,301.6522216796875,301.7218933105469,301.84405517578125,301.98516845703125
AL111961,299.4281005859375,299.43670654296875,299.6184997558594,300.2370300292969
AL111964,302.33233642578125,302.45159912109375,302.5146484375,302.6169738769531
AL111966,299.9627990722656,300.1266784667969,300.2416687011719,300.56683349609375
AL111967,299.6656799316406,299.6873779296875,299.611328125,299.0618896484375
AL111970,301.1067199707031,301.04669189453125,301.0115051269531,301.0757141113281
AL111971,302.6593322753906,302.6761474609375,302.74407958984375,302.7163391113281
AL111972,302.0216369628906,302.0079650878906,302.0018005371094,301.884521484375
AL111973,301.6961669921875,301.74261474609375,301.7803649902344,301.8849792480469
AL111974,300.3994140625,300.2887268066406,300.1888122558594,300.2854309082031
AL111975,302.22406005859375,302.3374328613281,302.342529296875,302.2062683105469
AL111976,300.824462890625,300.7620849609375,300.6695251464844,300.2126159667969
AL111977,301.92034912109375,301.90826416015625,301.9530944824219,301.9269714355469
AL111978,302.5497131347656,302.8031005859375,303.0438232421875,302.97052001953125
AL111979,300.8540344238281,300.76959228515625,300.806396484375,300.6272888183594
AL111980,302.6115417480469,302.7193603515625,302.9183044433594,302.7008361816406
AL111981,299.6962890625,299.65167236328125,300.0738830566406,299.4722900390625
AL111984,301.92999877929685,301.8099998474121,301.76999893188474,302.65
AL111985,300.4699996948242,301.08000030517576,301.63999977111814,301.669998550415
AL111987,301.7199996948242,301.63999977111814,300.8099998474121,301.20999946594236
AL111988,301.4,302.5700000762939,302.58999862670896,300.65
AL111989,299.919998550415,301.47999992370603,300.65,300.9100002288818
AL111990,300.8200000762939,301.01999893188474,300.17999877929685,300.26999893188474
AL111991,299.45999946594236,300.04999961853025,300.3499988555908,300.58999862670896
AL111994,299.24999847412107,300.1999992370605,300.1600002288818,300.10999908447263
AL111995,303.74000015258787,303.3499988555908,303.35999908447263,301.2799991607666
AL111996,301.08999862670896,301.45999946594236,301.99000015258787,302.08999862670896
AL111998,299.79999961853025,299.7199996948242,300.919998550415,300.99999847412107
AL111999,300.7199996948242,301.1999992370605,301.72999992370603,302.79999961853025
AL112000,302.01999893188474,302.1299995422363,302.49000015258787,302.1999992370605
AL112001,300.74000015258787,300.6899990081787,301.9499992370605,301.8799995422363
AL112002,300.0299991607666,300.0099987030029,300.0599998474121,299.24000015258787
AL112003,302.74999847412107,303.42999877929685,303.33999862670896,303.0099987030029
AL112004,301.9499992370605,301.9,301.9100002288818,301.95999946594236
AL112005,302.7799991607666,302.67999877929685,302.9399990081787,302.7799991607666
AL112007,296.92999877929685,297.2199996948242,298.11999931335447,296.92999877929685
AL112008,301.04999961853025,301.49999847412107,302.0399993896484,301.04999961853025
AL112009,301.8099998474121,302.1600002288818,301.58000030517576,301.4499992370605
AL112010,300.24000015258787,300.9499992370605,301.1299995422363,301.3499988555908
AL112011,301.58999862670896,301.5299991607666,301.65,301.92999877929685
AL112012,300.9399990081787,300.76999893188474,300.5700000762939,300.11999931335447
AL112013,301.8200000762939,301.7799991607666,301.5399993896484,300.99999847412107
AL112015,302.76999893188474,302.72999992370603,302.7199996948242,303.58999862670896
AL112016,301.86999931335447,301.92999877929685,301.2599987030029,301.83000030517576
AL112017,301.5299991607666,302.01999893188474,301.47999992370603,300.58999862670896
AL112018,301.61999931335447,301.24000015258787,301.74999847412107,301.33000030517576
AL112019,303.49000015258787,303.47999992370603,303.4499992370605,303.42999877929685
AL112020,301.4699996948242,301.49000015258787,301.13999977111814,301.2199996948242
AL112021,301.0099987030029,301.1600002288818,302.10999908447263,301.4699996948242
AL112022,301.3099998474121,301.26999893188474,301.33000030517576,301.0399993896484
AL112023,302.2199996948242,302.20999946594236,302.2799991607666,301.95999946594236
AL112024,301.3799995422363,301.6899990081787,301.74000015258787,301.0299991607666
AL121878,300.4120788574219,300.5576171875,300.6688232421875,300.8033752441406
AL121886,301.4715881347656,301.63067626953125,301.7913818359375,301.90509033203125
AL121887,301.2618408203125,301.3163146972656,301.37750244140625,301.4654541015625
AL121893,297.8288879394531,298.1207580566406,298.3224792480469,297.6885681152344
AL121901,301.7339172363281,301.8456726074219,301.94970703125,302.1268310546875
